Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:chap4-stokes-problem	label	tex/chapters/ch04-sec05.tex:2	tex/chapters/ch04-sec05.tex:2	defined
target		subsection	subsec:chap4-stokes-wellposedness	label	tex/chapters/ch04-sec05.tex:11	tex/chapters/ch04-sec05.tex:11	defined
target		equation	eq:chap4-homogeneous-stokes-problem	label	tex/chapters/ch04-sec05.tex:35	tex/chapters/ch04-sec05.tex:35	defined
target		theorem	thm:chap4-stokes-homogeneous-wellposedness	label	tex/chapters/ch04-sec05.tex:42	tex/chapters/ch04-sec05.tex:42	defined
target		equation	eq:chap4-stokes-variational-problem	label	tex/chapters/ch04-sec05.tex:58	tex/chapters/ch04-sec05.tex:58	defined
target		remark	rem:chap4-stokes-energy-minimizer	label	tex/chapters/ch04-sec05.tex:72	tex/chapters/ch04-sec05.tex:72	defined
target		theorem	thm:chap4-stokes-nonhomogeneous-wellposedness	label	tex/chapters/ch04-sec05.tex:104	tex/chapters/ch04-sec05.tex:104	defined
target		equation	eq:chap4-stokes-compatibility	label	tex/chapters/ch04-sec05.tex:109	tex/chapters/ch04-sec05.tex:109	defined
target		equation	eq:chap4-nonhomogeneous-stokes-problem	label	tex/chapters/ch04-sec05.tex:120	tex/chapters/ch04-sec05.tex:120	defined
target		remark	rem:chap4-stokes-compatibility-necessary	label	tex/chapters/ch04-sec05.tex:129	tex/chapters/ch04-sec05.tex:129	defined
target		subsection	subsec:chap4-stokes-operator	label	tex/chapters/ch04-sec05.tex:201	tex/chapters/ch04-sec05.tex:201	defined
target		equation	eq:chap4-stokes-operator-variational	label	tex/chapters/ch04-sec05.tex:209	tex/chapters/ch04-sec05.tex:209	defined
target		lemma	lem:chap4-stokes-operator-closed-graph	label	tex/chapters/ch04-sec05.tex:220	tex/chapters/ch04-sec05.tex:220	defined
target		lemma	lem:chap4-stokes-operator-self-adjoint	label	tex/chapters/ch04-sec05.tex:239	tex/chapters/ch04-sec05.tex:239	defined
target		equation	eq:chap4-stokes-operator-symmetric	label	tex/chapters/ch04-sec05.tex:254	tex/chapters/ch04-sec05.tex:254	defined
target		equation	eq:chap4-stokes-adjoint-comparison	label	tex/chapters/ch04-sec05.tex:265	tex/chapters/ch04-sec05.tex:265	defined
target		theorem	thm:chap4-stokes-spectral-decomposition	label	tex/chapters/ch04-sec05.tex:286	tex/chapters/ch04-sec05.tex:286	defined
target		equation	eq:chap4-stokes-eigenproblem	label	tex/chapters/ch04-sec05.tex:296	tex/chapters/ch04-sec05.tex:296	defined
target		definition	def:chap4-stokes-special-basis	label	tex/chapters/ch04-sec05.tex:324	tex/chapters/ch04-sec05.tex:324	defined
target		lemma	lem:chap4-leray-projection-special-basis	label	tex/chapters/ch04-sec05.tex:333	tex/chapters/ch04-sec05.tex:333	defined
target		theorem	thm:chap4-stokes-regularity	label	tex/chapters/ch04-sec05.tex:357	tex/chapters/ch04-sec05.tex:357	defined
target		remark	rem:chap4-stokes-pressure-one-less-regularity	label	tex/chapters/ch04-sec05.tex:372	tex/chapters/ch04-sec05.tex:372	defined
target		proposition	prop:chap4-stokes-operator-domain	label	tex/chapters/ch04-sec05.tex:377	tex/chapters/ch04-sec05.tex:377	defined
target		proposition	prop:chap4-stokes-fractional-domains	label	tex/chapters/ch04-sec05.tex:445	tex/chapters/ch04-sec05.tex:445	defined
