Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:chap4-vorticity-boundary	label	tex/chapters/ch04-sec09.tex:2	tex/chapters/ch04-sec09.tex:2	defined
target		equation	eq:chap4-vorticity-stokes-problem	label	tex/chapters/ch04-sec09.tex:32	tex/chapters/ch04-sec09.tex:32	defined
target		remark	rem:chap4-vorticity-nonhomogeneous-normal-data	label	tex/chapters/ch04-sec09.tex:36	tex/chapters/ch04-sec09.tex:36	defined
target		subsection	subsec:chap4-vorticity-preliminaries	label	tex/chapters/ch04-sec09.tex:60	tex/chapters/ch04-sec09.tex:60	defined
target		definition	def:chap4-no-tangential-boundary-terms	label	tex/chapters/ch04-sec09.tex:81	tex/chapters/ch04-sec09.tex:81	defined
target		equation	eq:chap4-no-tangential-boundary-terms	label	tex/chapters/ch04-sec09.tex:86	tex/chapters/ch04-sec09.tex:86	defined
target		lemma	lem:chap4-boundary-cutoff-convergence	label	tex/chapters/ch04-sec09.tex:92	tex/chapters/ch04-sec09.tex:92	defined
target		proposition	prop:chap4-boundary-free-extension	label	tex/chapters/ch04-sec09.tex:120	tex/chapters/ch04-sec09.tex:120	defined
target		lemma	lem:chap4-gradient-no-tangential-boundary-terms	label	tex/chapters/ch04-sec09.tex:141	tex/chapters/ch04-sec09.tex:141	defined
target		equation	eq:chap4-gradient-boundary-cutoff-estimate	label	tex/chapters/ch04-sec09.tex:182	tex/chapters/ch04-sec09.tex:182	defined
target		subsection	subsec:chap4-vector-laplace-vorticity	label	tex/chapters/ch04-sec09.tex:188	tex/chapters/ch04-sec09.tex:188	defined
target		equation	eq:chap4-vector-laplace-vorticity	label	tex/chapters/ch04-sec09.tex:199	tex/chapters/ch04-sec09.tex:199	defined
target		theorem	thm:chap4-vector-laplace-vorticity-wellposedness	label	tex/chapters/ch04-sec09.tex:204	tex/chapters/ch04-sec09.tex:204	defined
target		equation	eq:chap4-vorticity-tangential-data	label	tex/chapters/ch04-sec09.tex:209	tex/chapters/ch04-sec09.tex:209	defined
target		equation	eq:chap4-vorticity-weak-boundary-trace	label	tex/chapters/ch04-sec09.tex:222	tex/chapters/ch04-sec09.tex:222	defined
target		remark	rem:chap4-vorticity-weak-boundary-trace	label	tex/chapters/ch04-sec09.tex:226	tex/chapters/ch04-sec09.tex:226	defined
target		remark	rem:chap4-vorticity-lipschitz-nonsimply-connected	label	tex/chapters/ch04-sec09.tex:237	tex/chapters/ch04-sec09.tex:237	defined
target		equation	eq:chap4-vector-laplace-vorticity-variational	label	tex/chapters/ch04-sec09.tex:265	tex/chapters/ch04-sec09.tex:265	defined
target		equation	eq:chap4-vector-laplace-curl-div	label	tex/chapters/ch04-sec09.tex:277	tex/chapters/ch04-sec09.tex:277	defined
target		equation	eq:chap4-vorticity-cutoff-identity	label	tex/chapters/ch04-sec09.tex:283	tex/chapters/ch04-sec09.tex:283	defined
target		equation	eq:chap4-vorticity-boundary-limit	label	tex/chapters/ch04-sec09.tex:319	tex/chapters/ch04-sec09.tex:319	defined
target		theorem	thm:chap4-vector-laplace-vorticity-regularity	label	tex/chapters/ch04-sec09.tex:374	tex/chapters/ch04-sec09.tex:374	defined
target		equation	eq:chap4-vorticity-normal-lifting-estimate	label	tex/chapters/ch04-sec09.tex:405	tex/chapters/ch04-sec09.tex:405	defined
target		equation	eq:chap4-vorticity-extended-variational	label	tex/chapters/ch04-sec09.tex:415	tex/chapters/ch04-sec09.tex:415	defined
target		lemma	lem:chap4-double-tangential-normal-trace	label	tex/chapters/ch04-sec09.tex:469	tex/chapters/ch04-sec09.tex:469	defined
target		equation	eq:chap4-double-tangential-normal-trace	label	tex/chapters/ch04-sec09.tex:569	tex/chapters/ch04-sec09.tex:569	defined
target		subsection	subsec:chap4-vorticity-stokes	label	tex/chapters/ch04-sec09.tex:590	tex/chapters/ch04-sec09.tex:590	defined
target		theorem	thm:chap4-vorticity-stokes-wellposedness	label	tex/chapters/ch04-sec09.tex:595	tex/chapters/ch04-sec09.tex:595	defined
target		equation	eq:chap4-vorticity-stokes-variational	label	tex/chapters/ch04-sec09.tex:617	tex/chapters/ch04-sec09.tex:617	defined
target		equation	eq:chap4-vorticity-laplace-comparison	label	tex/chapters/ch04-sec09.tex:649	tex/chapters/ch04-sec09.tex:649	defined
target		proposition	prop:chap4-vorticity-pressure-decoupling	label	tex/chapters/ch04-sec09.tex:709	tex/chapters/ch04-sec09.tex:709	defined
