Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:boundary-conditions-modelling	label	tex/chapters/ch07-sec01.tex:3	tex/chapters/ch07-sec01.tex:3	defined
target		section	sec:chap7-outflow-boundary-conditions	label	tex/chapters/ch07-sec01.tex:27	tex/chapters/ch07-sec01.tex:27	defined
target		subsection	subsec:chap7-outflow-model	label	tex/chapters/ch07-sec01.tex:36	tex/chapters/ch07-sec01.tex:36	defined
target		equation	eq:chap7-outflow-navier-stokes-problem	label	tex/chapters/ch07-sec01.tex:52	tex/chapters/ch07-sec01.tex:52	defined
target		equation	eq:chap7-general-outflow-condition	label	tex/chapters/ch07-sec01.tex:67	tex/chapters/ch07-sec01.tex:67	defined
target		figure	fig:chap7-truncated-physical-domain	label	tex/chapters/ch07-sec01.tex:75	tex/chapters/ch07-sec01.tex:75	defined
target		equation	eq:chap7-reference-stokes-problem	label	tex/chapters/ch07-sec01.tex:95	tex/chapters/ch07-sec01.tex:95	defined
target		equation	eq:chap7-reference-stress	label	tex/chapters/ch07-sec01.tex:102	tex/chapters/ch07-sec01.tex:102	defined
target		equation	eq:chap7-nonlinear-outflow-condition	label	tex/chapters/ch07-sec01.tex:141	tex/chapters/ch07-sec01.tex:141	defined
target		remark	rem:chap7-reference-outflow-condition	label	tex/chapters/ch07-sec01.tex:147	tex/chapters/ch07-sec01.tex:147	defined
target		equation	eq:chap7-outflow-weak-formulation	label	tex/chapters/ch07-sec01.tex:194	tex/chapters/ch07-sec01.tex:194	defined
target		subsection	subsec:chap7-outflow-existence-uniqueness	label	tex/chapters/ch07-sec01.tex:198	tex/chapters/ch07-sec01.tex:198	defined
target		theorem	thm:chap7-outflow-existence-uniqueness	label	tex/chapters/ch07-sec01.tex:203	tex/chapters/ch07-sec01.tex:203	defined
target		equation	eq:chap7-outflow-initial-condition	label	tex/chapters/ch07-sec01.tex:215	tex/chapters/ch07-sec01.tex:215	defined
target		subsection	subsec:chap7-outflow-approximate-problem	label	tex/chapters/ch07-sec01.tex:233	tex/chapters/ch07-sec01.tex:233	defined
target		equation	eq:chap7-outflow-galerkin-problem	label	tex/chapters/ch07-sec01.tex:251	tex/chapters/ch07-sec01.tex:251	defined
target		subsection	subsec:chap7-outflow-energy-inequality	label	tex/chapters/ch07-sec01.tex:263	tex/chapters/ch07-sec01.tex:263	defined
target		proposition	prop:chap7-outflow-galerkin-energy	label	tex/chapters/ch07-sec01.tex:266	tex/chapters/ch07-sec01.tex:266	defined
target		equation	eq:chap7-outflow-uniform-energy	label	tex/chapters/ch07-sec01.tex:276	tex/chapters/ch07-sec01.tex:276	defined
target		remark	rem:chap7-quadratic-boundary-optimality	label	tex/chapters/ch07-sec01.tex:351	tex/chapters/ch07-sec01.tex:351	defined
target		subsection	subsec:chap7-outflow-fractional-time-estimate	label	tex/chapters/ch07-sec01.tex:355	tex/chapters/ch07-sec01.tex:355	defined
target		proposition	prop:chap7-outflow-fourier-estimate	label	tex/chapters/ch07-sec01.tex:360	tex/chapters/ch07-sec01.tex:360	defined
target		equation	eq:chap7-fourier-galerkin	label	tex/chapters/ch07-sec01.tex:386	tex/chapters/ch07-sec01.tex:386	defined
target		equation	eq:chap7-fourier-imaginary-bound	label	tex/chapters/ch07-sec01.tex:440	tex/chapters/ch07-sec01.tex:440	defined
target		equation	eq:chap7-fourier-velocity-l6	label	tex/chapters/ch07-sec01.tex:451	tex/chapters/ch07-sec01.tex:451	defined
target		equation	eq:chap7-fourier-convection-l6	label	tex/chapters/ch07-sec01.tex:472	tex/chapters/ch07-sec01.tex:472	defined
target		equation	eq:chap7-fourier-term-one	label	tex/chapters/ch07-sec01.tex:477	tex/chapters/ch07-sec01.tex:477	defined
target		equation	eq:chap7-fourier-term-two	label	tex/chapters/ch07-sec01.tex:500	tex/chapters/ch07-sec01.tex:500	defined
target		equation	eq:chap7-fourier-term-three	label	tex/chapters/ch07-sec01.tex:526	tex/chapters/ch07-sec01.tex:526	defined
target		equation	eq:chap7-fourier-term-four	label	tex/chapters/ch07-sec01.tex:534	tex/chapters/ch07-sec01.tex:534	defined
target		equation	eq:chap7-fourier-terms-five-six	label	tex/chapters/ch07-sec01.tex:547	tex/chapters/ch07-sec01.tex:547	defined
target		equation	eq:chap7-fourier-weighted-bound	label	tex/chapters/ch07-sec01.tex:566	tex/chapters/ch07-sec01.tex:566	defined
target		subsection	subsec:chap7-outflow-weak-solution	label	tex/chapters/ch07-sec01.tex:579	tex/chapters/ch07-sec01.tex:579	defined
target		proposition	prop:chap7-outflow-weak-convergence	label	tex/chapters/ch07-sec01.tex:584	tex/chapters/ch07-sec01.tex:584	defined
target		subsection	subsec:chap7-outflow-uniqueness-two-dimensional	label	tex/chapters/ch07-sec01.tex:675	tex/chapters/ch07-sec01.tex:675	defined
target		equation	eq:chap7-outflow-uniqueness-gronwall	label	tex/chapters/ch07-sec01.tex:740	tex/chapters/ch07-sec01.tex:740	defined
target		subsection	subsec:chap7-outflow-pressure	label	tex/chapters/ch07-sec01.tex:758	tex/chapters/ch07-sec01.tex:758	defined
reference	sec:chap7-outflow-boundary-conditions	section	sec:chap7-outflow-boundary-conditions	ref	tex/chapters/ch07-sec01.tex:16	tex/chapters/ch07-sec01.tex:27	resolved
reference	2	section	sec:chap7-dirichlet-penalty	MBUnresolvedReference	tex/chapters/ch07-sec01.tex:19	unknown	explicit-unresolved
reference	[29, 30]	unknown	bib:outflow-boundary-original	MBUnresolvedReference	tex/chapters/ch07-sec01.tex:33	unknown	explicit-unresolved
reference	[25]	unknown	bib:nonhomogeneous-outflow	MBUnresolvedReference	tex/chapters/ch07-sec01.tex:33	unknown	explicit-unresolved
reference	fig:chap7-truncated-physical-domain	figure	fig:chap7-truncated-physical-domain	ref	tex/chapters/ch07-sec01.tex:63	tex/chapters/ch07-sec01.tex:75	resolved
