Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:steady-stokes-equations	label	tex/chapters/ch04-sec01.tex:3	tex/chapters/ch04-sec01.tex:3	defined
target		section	sec:chap4-necas-inequality	label	tex/chapters/ch04-sec01.tex:32	tex/chapters/ch04-sec01.tex:32	defined
target		theorem	thm:chap4-necas-inequality	label	tex/chapters/ch04-sec01.tex:45	tex/chapters/ch04-sec01.tex:45	defined
target		equation	eq:chap4-necas-inequality	label	tex/chapters/ch04-sec01.tex:50	tex/chapters/ch04-sec01.tex:50	defined
target		remark	rem:chap4-necas-lq-version	label	tex/chapters/ch04-sec01.tex:54	tex/chapters/ch04-sec01.tex:54	defined
target		remark	rem:chap4-necas-smooth-reduction	label	tex/chapters/ch04-sec01.tex:62	tex/chapters/ch04-sec01.tex:62	defined
target		subsection	subsec:chap4-necas-proof	label	tex/chapters/ch04-sec01.tex:77	tex/chapters/ch04-sec01.tex:77	defined
target		subsection	subsec:chap4-necas-whole-space	label	tex/chapters/ch04-sec01.tex:80	tex/chapters/ch04-sec01.tex:80	defined
target		proposition	prop:chap4-necas-whole-space	label	tex/chapters/ch04-sec01.tex:85	tex/chapters/ch04-sec01.tex:85	defined
target		subsection	subsec:chap4-necas-flat-half-space	label	tex/chapters/ch04-sec01.tex:116	tex/chapters/ch04-sec01.tex:116	defined
target		lemma	lem:chap4-zero-extension-and-adjoint-restriction	label	tex/chapters/ch04-sec01.tex:119	tex/chapters/ch04-sec01.tex:119	defined
target		lemma	lem:chap4-half-space-chi-extension	label	tex/chapters/ch04-sec01.tex:170	tex/chapters/ch04-sec01.tex:170	defined
target		equation	eq:chap4-projection-zero-trace-condition	label	tex/chapters/ch04-sec01.tex:192	tex/chapters/ch04-sec01.tex:192	defined
target		equation	eq:chap4-projection-derivative-zero-trace-condition	label	tex/chapters/ch04-sec01.tex:286	tex/chapters/ch04-sec01.tex:286	defined
target		proposition	prop:chap4-necas-flat-half-space	label	tex/chapters/ch04-sec01.tex:309	tex/chapters/ch04-sec01.tex:309	defined
target		subsection	subsec:chap4-necas-lipschitz-half-space	label	tex/chapters/ch04-sec01.tex:331	tex/chapters/ch04-sec01.tex:331	defined
target		proposition	prop:chap4-necas-lipschitz-half-space	label	tex/chapters/ch04-sec01.tex:334	tex/chapters/ch04-sec01.tex:334	defined
target		equation	eq:chap4-lipschitz-half-space-hminusone	label	tex/chapters/ch04-sec01.tex:366	tex/chapters/ch04-sec01.tex:366	defined
target		equation	eq:chap4-lipschitz-half-space-gradient	label	tex/chapters/ch04-sec01.tex:398	tex/chapters/ch04-sec01.tex:398	defined
target		subsection	subsec:chap4-necas-general-domain	label	tex/chapters/ch04-sec01.tex:420	tex/chapters/ch04-sec01.tex:420	defined
target		equation	eq:chap4-localized-necas-bound	label	tex/chapters/ch04-sec01.tex:447	tex/chapters/ch04-sec01.tex:447	defined
target		subsection	subsec:chap4-related-poincare-inequalities	label	tex/chapters/ch04-sec01.tex:491	tex/chapters/ch04-sec01.tex:491	defined
target		proposition	prop:chap4-hminusone-poincare	label	tex/chapters/ch04-sec01.tex:496	tex/chapters/ch04-sec01.tex:496	defined
target		definition	def:chap4-zero-mean-quotient-space	label	tex/chapters/ch04-sec01.tex:539	tex/chapters/ch04-sec01.tex:539	defined
target		lemma	lem:chap4-zero-mean-quotient-equivalence	label	tex/chapters/ch04-sec01.tex:561	tex/chapters/ch04-sec01.tex:561	defined
target		equation	eq:chap4-zero-mean-norm-equivalence	label	tex/chapters/ch04-sec01.tex:565	tex/chapters/ch04-sec01.tex:565	defined
target		equation	eq:chap4-zero-mean-gradient-equivalence	label	tex/chapters/ch04-sec01.tex:571	tex/chapters/ch04-sec01.tex:571	defined
reference	下面给出的 Theorem~\ref{thm:chap4-necas-inequality} 的证明可以容易地适用于这个框架. 主要的新困难是像 Proposition~\ref{prop:chap4-necas-whole-space} 那样证明 $\Omega=\mathbb R^d$ 时的不等式. 事实上, 在 $q\neq2$ 的情形下, 这要求我们刻画把 $L^q(\mathbb R^d)$ 连续映到自身的 Fourier 乘子, 而这远远超出本书的主要范围 (见\MBUnresolvedReference{bib:necas-lq-fourier-multipliers}{[91]}). 不过, 证明的所有其他步骤都可以直接作相应调整.	theorem	thm:chap4-necas-inequality	ref	tex/chapters/ch04-sec01.tex:60	tex/chapters/ch04-sec01.tex:45	resolved
reference	下面给出的 Theorem~\ref{thm:chap4-necas-inequality} 的证明可以容易地适用于这个框架. 主要的新困难是像 Proposition~\ref{prop:chap4-necas-whole-space} 那样证明 $\Omega=\mathbb R^d$ 时的不等式. 事实上, 在 $q\neq2$ 的情形下, 这要求我们刻画把 $L^q(\mathbb R^d)$ 连续映到自身的 Fourier 乘子, 而这远远超出本书的主要范围 (见\MBUnresolvedReference{bib:necas-lq-fourier-multipliers}{[91]}). 不过, 证明的所有其他步骤都可以直接作相应调整.	proposition	prop:chap4-necas-whole-space	ref	tex/chapters/ch04-sec01.tex:60	tex/chapters/ch04-sec01.tex:85	resolved
reference	\par\noindent\refstepcounter{chapterfoursectiononeremark}\textbf{Remark~\thechapterfoursectiononeremark:}\label{rem:chap4-necas-smooth-reduction}\quad 为证明该定理, 只需对任意 $p\in C_c^\infty(\overline\Omega)$ 证明式\eqref{eq:chap4-necas-inequality}. 事实上, 假设这个不等式对任意这样的函数成立; 则由 Proposition~\ref{prop:chap3-negative-sobolev-mollification} 和 Theorem~\ref{thm:chap3-negative-sobolev-commutator} 可知, 对任意 $p\in\chi(\Omega)$, 族 $(S_\varepsilon p)\subset C_c^\infty(\overline\Omega)$ 在 $\chi(\Omega)$ 中收敛到 $p$. 因此, 由假设有	equation	eq:chap4-necas-inequality	eqref	tex/chapters/ch04-sec01.tex:62	tex/chapters/ch04-sec01.tex:50	resolved
reference	\par\noindent\refstepcounter{chapterfoursectiononeremark}\textbf{Remark~\thechapterfoursectiononeremark:}\label{rem:chap4-necas-smooth-reduction}\quad 为证明该定理, 只需对任意 $p\in C_c^\infty(\overline\Omega)$ 证明式\eqref{eq:chap4-necas-inequality}. 事实上, 假设这个不等式对任意这样的函数成立; 则由 Proposition~\ref{prop:chap3-negative-sobolev-mollification} 和 Theorem~\ref{thm:chap3-negative-sobolev-commutator} 可知, 对任意 $p\in\chi(\Omega)$, 族 $(S_\varepsilon p)\subset C_c^\infty(\overline\Omega)$ 在 $\chi(\Omega)$ 中收敛到 $p$. 因此, 由假设有	proposition	prop:chap3-negative-sobolev-mollification	ref	tex/chapters/ch04-sec01.tex:62	tex/chapters/ch03-sec02.tex:947	resolved
