Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:chap7-dirichlet-penalty	label	tex/chapters/ch07-sec02.tex:2	tex/chapters/ch07-sec02.tex:2	defined
target		equation	eq:chap7-penalized-navier-stokes	label	tex/chapters/ch07-sec02.tex:30	tex/chapters/ch07-sec02.tex:30	defined
target		figure	fig:chap7-classic-penalty-meshes	label	tex/chapters/ch07-sec02.tex:38	tex/chapters/ch07-sec02.tex:38	defined
target		subsection	subsec:chap7-simple-boundary-layer	label	tex/chapters/ch07-sec02.tex:56	tex/chapters/ch07-sec02.tex:56	defined
target		equation	eq:chap7-one-dimensional-exact-problem	label	tex/chapters/ch07-sec02.tex:68	tex/chapters/ch07-sec02.tex:68	defined
target		equation	eq:chap7-one-dimensional-penalty-problem	label	tex/chapters/ch07-sec02.tex:84	tex/chapters/ch07-sec02.tex:84	defined
target		equation	eq:chap7-one-dimensional-coefficient-one	label	tex/chapters/ch07-sec02.tex:99	tex/chapters/ch07-sec02.tex:99	defined
target		equation	eq:chap7-one-dimensional-coefficient-two	label	tex/chapters/ch07-sec02.tex:110	tex/chapters/ch07-sec02.tex:110	defined
target		equation	eq:chap7-one-dimensional-coefficient-three	label	tex/chapters/ch07-sec02.tex:114	tex/chapters/ch07-sec02.tex:114	defined
target		figure	fig:chap7-one-dimensional-penalty-solutions	label	tex/chapters/ch07-sec02.tex:173	tex/chapters/ch07-sec02.tex:173	defined
target		figure	fig:chap7-one-dimensional-boundary-layer-zoom	label	tex/chapters/ch07-sec02.tex:180	tex/chapters/ch07-sec02.tex:180	defined
target		remark	rem:chap7-artificial-boundary-condition	label	tex/chapters/ch07-sec02.tex:183	tex/chapters/ch07-sec02.tex:183	defined
target		subsection	subsec:chap7-penalty-main-result	label	tex/chapters/ch07-sec02.tex:207	tex/chapters/ch07-sec02.tex:207	defined
target		figure	fig:chap7-fluid-obstacle-domain	label	tex/chapters/ch07-sec02.tex:217	tex/chapters/ch07-sec02.tex:217	defined
target		proposition	prop:chap7-limit-fluid-strong-solution	label	tex/chapters/ch07-sec02.tex:221	tex/chapters/ch07-sec02.tex:221	defined
target		equation	eq:chap7-limit-fluid-regularity	label	tex/chapters/ch07-sec02.tex:251	tex/chapters/ch07-sec02.tex:251	defined
target		theorem	thm:chap7-penalty-error	label	tex/chapters/ch07-sec02.tex:259	tex/chapters/ch07-sec02.tex:259	defined
target		theorem	thm:chap7-penalty-boundary-layer-expansion	label	tex/chapters/ch07-sec02.tex:316	tex/chapters/ch07-sec02.tex:316	defined
target		remark	rem:chap7-second-order-wkb-necessity	label	tex/chapters/ch07-sec02.tex:336	tex/chapters/ch07-sec02.tex:336	defined
target		subsection	subsec:chap7-formal-asymptotic-expansion	label	tex/chapters/ch07-sec02.tex:340	tex/chapters/ch07-sec02.tex:340	defined
target		equation	eq:chap7-penalty-asymptotic-problem	label	tex/chapters/ch07-sec02.tex:356	tex/chapters/ch07-sec02.tex:356	defined
target		equation	eq:chap7-penalty-transmission-system	label	tex/chapters/ch07-sec02.tex:377	tex/chapters/ch07-sec02.tex:377	defined
target		remark	rem:chap7-natural-transmission-conditions	label	tex/chapters/ch07-sec02.tex:380	tex/chapters/ch07-sec02.tex:380	defined
target		equation	eq:chap7-penalty-profile-ansatz	label	tex/chapters/ch07-sec02.tex:427	tex/chapters/ch07-sec02.tex:427	defined
target		equation	eq:chap7-profile-decay-condition	label	tex/chapters/ch07-sec02.tex:442	tex/chapters/ch07-sec02.tex:442	defined
target		object	subsubsec:chap7-determining-profile-equations	label	tex/chapters/ch07-sec02.tex:448	tex/chapters/ch07-sec02.tex:448	defined
target		equation	eq:chap7-boundary-layer-differential-formulas	label	tex/chapters/ch07-sec02.tex:463	tex/chapters/ch07-sec02.tex:463	defined
