Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:chap4-curl-spaces	label	tex/chapters/ch04-sec04.tex:2	tex/chapters/ch04-sec04.tex:2	defined
target		subsection	subsec:chap4-poincare-theorems	label	tex/chapters/ch04-sec04.tex:24	tex/chapters/ch04-sec04.tex:24	defined
target		lemma	lem:chap4-poincare-star-shaped	label	tex/chapters/ch04-sec04.tex:29	tex/chapters/ch04-sec04.tex:29	defined
target		equation	eq:chap4-poincare-scalar-potential	label	tex/chapters/ch04-sec04.tex:35	tex/chapters/ch04-sec04.tex:35	defined
target		lemma	lem:chap4-poincare-simply-connected	label	tex/chapters/ch04-sec04.tex:132	tex/chapters/ch04-sec04.tex:132	defined
target		lemma	lem:chap4-poincare-compact-vector-potential	label	tex/chapters/ch04-sec04.tex:224	tex/chapters/ch04-sec04.tex:224	defined
target		subsection	subsec:chap4-hcurl-space	label	tex/chapters/ch04-sec04.tex:252	tex/chapters/ch04-sec04.tex:252	defined
target		definition	def:chap4-hcurl-space	label	tex/chapters/ch04-sec04.tex:259	tex/chapters/ch04-sec04.tex:259	defined
target		equation	eq:chap4-hcurl-stokes-formula	label	tex/chapters/ch04-sec04.tex:288	tex/chapters/ch04-sec04.tex:288	defined
target		proposition	prop:chap4-zero-tangential-gradient-trace	label	tex/chapters/ch04-sec04.tex:301	tex/chapters/ch04-sec04.tex:301	defined
target		equation	eq:chap4-gradient-curl-orthogonality	label	tex/chapters/ch04-sec04.tex:310	tex/chapters/ch04-sec04.tex:310	defined
target		figure	fig:chap4-boundary-neighborhoods	label	tex/chapters/ch04-sec04.tex:355	tex/chapters/ch04-sec04.tex:355	defined
target		equation	eq:chap4-hdivcurlnu-zero-space	label	tex/chapters/ch04-sec04.tex:432	tex/chapters/ch04-sec04.tex:432	defined
target		lemma	lem:chap4-divcurl-zero-kernel	label	tex/chapters/ch04-sec04.tex:436	tex/chapters/ch04-sec04.tex:436	defined
target		theorem	thm:chap4-density-hdivcurlnu	label	tex/chapters/ch04-sec04.tex:498	tex/chapters/ch04-sec04.tex:498	defined
target		equation	eq:chap4-density-first-convergence	label	tex/chapters/ch04-sec04.tex:634	tex/chapters/ch04-sec04.tex:634	defined
target		equation	eq:chap4-density-second-convergence	label	tex/chapters/ch04-sec04.tex:644	tex/chapters/ch04-sec04.tex:644	defined
target		theorem	thm:chap4-hdivcurlnu-equals-h1	label	tex/chapters/ch04-sec04.tex:652	tex/chapters/ch04-sec04.tex:652	defined
target		equation	eq:chap4-hdivcurlnu-zero-equals-h1	label	tex/chapters/ch04-sec04.tex:657	tex/chapters/ch04-sec04.tex:657	defined
target		equation	eq:chap4-hdivcurlnu-equals-h1	label	tex/chapters/ch04-sec04.tex:660	tex/chapters/ch04-sec04.tex:660	defined
target		equation	eq:chap4-hdivcurlnu-h1-estimate	label	tex/chapters/ch04-sec04.tex:667	tex/chapters/ch04-sec04.tex:667	defined
