Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:chap4-stokes-regularity-proof	label	tex/chapters/ch04-sec06.tex:2	tex/chapters/ch04-sec06.tex:2	defined
target		subsection	subsec:chap4-stokes-first-regularity	label	tex/chapters/ch04-sec06.tex:11	tex/chapters/ch04-sec06.tex:11	defined
target		unknown	subsubsec:chap4-stokes-local-regularity	label	tex/chapters/ch04-sec06.tex:16	tex/chapters/ch04-sec06.tex:16	defined
target		theorem	thm:chap4-stokes-local-regularity	label	tex/chapters/ch04-sec06.tex:21	tex/chapters/ch04-sec06.tex:21	defined
target		equation	eq:chap4-localized-stokes-f-bound	label	tex/chapters/ch04-sec06.tex:70	tex/chapters/ch04-sec06.tex:70	defined
target		equation	eq:chap4-localized-stokes-g-bound	label	tex/chapters/ch04-sec06.tex:77	tex/chapters/ch04-sec06.tex:77	defined
target		equation	eq:chap4-localized-stokes-w-bound	label	tex/chapters/ch04-sec06.tex:84	tex/chapters/ch04-sec06.tex:84	defined
target		equation	eq:chap4-localized-stokes-q-bound	label	tex/chapters/ch04-sec06.tex:89	tex/chapters/ch04-sec06.tex:89	defined
target		equation	eq:chap4-whole-space-localized-stokes	label	tex/chapters/ch04-sec06.tex:99	tex/chapters/ch04-sec06.tex:99	defined
target		equation	eq:chap4-localized-pressure-difference	label	tex/chapters/ch04-sec06.tex:127	tex/chapters/ch04-sec06.tex:127	defined
target		remark	rem:chap4-stokes-local-exhaustion	label	tex/chapters/ch04-sec06.tex:179	tex/chapters/ch04-sec06.tex:179	defined
target		unknown	subsubsec:chap4-stokes-boundary-regularity	label	tex/chapters/ch04-sec06.tex:204	tex/chapters/ch04-sec06.tex:204	defined
target		unknown	subsubsec:chap4-stokes-half-space	label	tex/chapters/ch04-sec06.tex:211	tex/chapters/ch04-sec06.tex:211	defined
target		equation	eq:chap4-half-space-stokes	label	tex/chapters/ch04-sec06.tex:225	tex/chapters/ch04-sec06.tex:225	defined
target		equation	eq:chap4-half-space-stokes-energy	label	tex/chapters/ch04-sec06.tex:236	tex/chapters/ch04-sec06.tex:236	defined
target		remark	rem:chap4-half-space-pressure	label	tex/chapters/ch04-sec06.tex:239	tex/chapters/ch04-sec06.tex:239	defined
target		proposition	prop:chap4-half-space-stokes-regularity	label	tex/chapters/ch04-sec06.tex:270	tex/chapters/ch04-sec06.tex:270	defined
target		unknown	subsubsec:chap4-stokes-tangential-regularity	label	tex/chapters/ch04-sec06.tex:354	tex/chapters/ch04-sec06.tex:354	defined
target		theorem	thm:chap4-stokes-tangential-regularity	label	tex/chapters/ch04-sec06.tex:362	tex/chapters/ch04-sec06.tex:362	defined
target		lemma	lem:chap4-stokes-tangential-commutators	label	tex/chapters/ch04-sec06.tex:385	tex/chapters/ch04-sec06.tex:385	defined
target		equation	eq:chap4-stokes-tangential-commutators	label	tex/chapters/ch04-sec06.tex:399	tex/chapters/ch04-sec06.tex:399	defined
target		equation	eq:chap4-tangential-difference-stokes	label	tex/chapters/ch04-sec06.tex:422	tex/chapters/ch04-sec06.tex:422	defined
target		equation	eq:chap4-tangential-difference-force	label	tex/chapters/ch04-sec06.tex:429	tex/chapters/ch04-sec06.tex:429	defined
target		equation	eq:chap4-tangential-difference-divergence	label	tex/chapters/ch04-sec06.tex:435	tex/chapters/ch04-sec06.tex:435	defined
target		equation	eq:chap4-tangential-energy-estimate	label	tex/chapters/ch04-sec06.tex:467	tex/chapters/ch04-sec06.tex:467	defined
target		equation	eq:chap4-tangential-pressure-estimate	label	tex/chapters/ch04-sec06.tex:486	tex/chapters/ch04-sec06.tex:486	defined
target		unknown	subsubsec:chap4-stokes-complete-boundary-regularity	label	tex/chapters/ch04-sec06.tex:511	tex/chapters/ch04-sec06.tex:511	defined
target		equation	eq:chap4-stokes-boundary-divergence	label	tex/chapters/ch04-sec06.tex:522	tex/chapters/ch04-sec06.tex:522	defined
target		equation	eq:chap4-stokes-normal-product	label	tex/chapters/ch04-sec06.tex:528	tex/chapters/ch04-sec06.tex:528	defined
target		equation	eq:chap4-stokes-normal-product-first	label	tex/chapters/ch04-sec06.tex:533	tex/chapters/ch04-sec06.tex:533	defined
target		equation	eq:chap4-stokes-normal-product-second	label	tex/chapters/ch04-sec06.tex:538	tex/chapters/ch04-sec06.tex:538	defined
target		equation	eq:chap4-stokes-normal-velocity-second-term	label	tex/chapters/ch04-sec06.tex:558	tex/chapters/ch04-sec06.tex:558	defined
target		equation	eq:chap4-stokes-laplacian-normal-term	label	tex/chapters/ch04-sec06.tex:576	tex/chapters/ch04-sec06.tex:576	defined
target		subsection	subsec:chap4-stokes-higher-regularity	label	tex/chapters/ch04-sec06.tex:612	tex/chapters/ch04-sec06.tex:612	defined
target		subsection	subsec:chap4-stokes-lq-theory	label	tex/chapters/ch04-sec06.tex:655	tex/chapters/ch04-sec06.tex:655	defined
target		theorem	thm:chap4-stokes-agmon-douglis-nirenberg	label	tex/chapters/ch04-sec06.tex:664	tex/chapters/ch04-sec06.tex:664	defined
target		equation	eq:chap4-stokes-lq-regularity	label	tex/chapters/ch04-sec06.tex:696	tex/chapters/ch04-sec06.tex:696	defined
target		equation	eq:chap4-stokes-lq-estimate	label	tex/chapters/ch04-sec06.tex:703	tex/chapters/ch04-sec06.tex:703	defined
target		theorem	thm:chap4-stokes-cattabriga	label	tex/chapters/ch04-sec06.tex:711	tex/chapters/ch04-sec06.tex:711	defined
target		subsection	subsec:chap4-divcurl-regularity-proof	label	tex/chapters/ch04-sec06.tex:737	tex/chapters/ch04-sec06.tex:737	defined
target		equation	eq:chap4-divcurl-tangential-trace-estimate	label	tex/chapters/ch04-sec06.tex:796	tex/chapters/ch04-sec06.tex:796	defined
reference	本节的目标是证明 $k=0$ 时的 Theorem~\ref{thm:chap4-stokes-regularity}. 我们在 Section~\ref{subsec:chap4-stokes-higher-regularity} 中使用归纳论证证明 Theorem~\ref{thm:chap4-stokes-regularity} 的一般形式.	theorem	thm:chap4-stokes-regularity	ref	tex/chapters/ch04-sec06.tex:13	tex/chapters/ch04-sec05.tex:357	resolved
reference	本节的目标是证明 $k=0$ 时的 Theorem~\ref{thm:chap4-stokes-regularity}. 我们在 Section~\ref{subsec:chap4-stokes-higher-regularity} 中使用归纳论证证明 Theorem~\ref{thm:chap4-stokes-regularity} 的一般形式.	subsection	subsec:chap4-stokes-higher-regularity	ref	tex/chapters/ch04-sec06.tex:13	tex/chapters/ch04-sec06.tex:612	resolved
reference	本节的目标是证明 $k=0$ 时的 Theorem~\ref{thm:chap4-stokes-regularity}. 我们在 Section~\ref{subsec:chap4-stokes-higher-regularity} 中使用归纳论证证明 Theorem~\ref{thm:chap4-stokes-regularity} 的一般形式.	theorem	thm:chap4-stokes-regularity	ref	tex/chapters/ch04-sec06.tex:13	tex/chapters/ch04-sec05.tex:357	resolved
reference	证明 Theorem~\ref{thm:chap4-stokes-regularity} 的第一步是建立一个局部正则性结果. 注意, 这个结果不要求区域 $\Omega$ 满足任何假设. 此外, 它与解所满足的边界条件无关.	theorem	thm:chap4-stokes-regularity	ref	tex/chapters/ch04-sec06.tex:18	tex/chapters/ch04-sec05.tex:357	resolved
reference	由 Proposition~\ref{prop:chap3-local-sobolev-characterization}, 只需证明对任意 $\varphi\in\mathcal D(\Omega)$, 有 $\overline{\varphi v}\in(H^2(\mathbb R^d))^d$ 且 $\overline{\varphi p}\in H^1(\mathbb R^d)$, 并且 $\|\overline{\varphi v}\|_{H^2(\mathbb R^d)}+\|\overline{\varphi p}\|_{H^1(\mathbb R^d)}$ 具有适当估计.	proposition	prop:chap3-local-sobolev-characterization	ref	tex/chapters/ch04-sec06.tex:48	tex/chapters/ch03-sec02.tex:45	resolved
reference	为此, 令 $w=\overline{\varphi v}$, $q=\overline{\varphi p}$. 由于 $\varphi$ 光滑, 按照 Theorem~\ref{thm:chap3-laplace-dirichlet-regularity} 的证明中的同样计算, 立即得到 $w$ 和 $q$ 在 $\mathbb R^d$ 的分布意义下满足	theorem	thm:chap3-laplace-dirichlet-regularity	ref	tex/chapters/ch04-sec06.tex:50	tex/chapters/ch03-sec04.tex:62	resolved
reference	此外, 已有 Theorem~\ref{thm:chap4-stokes-homogeneous-wellposedness} 给出的估计, 即	theorem	thm:chap4-stokes-homogeneous-wellposedness	ref	tex/chapters/ch04-sec06.tex:79	tex/chapters/ch04-sec05.tex:42	resolved
reference	我们用平移算子刻画 Sobolev 空间 $H^{k+1}(\mathbb R^d)$, 这种刻画由 Proposition~\ref{prop:chap3-sobolev-difference-quotient-characterization} 给出. 使用 Chapter~\ref{chap:sobolev-spaces} 的 Section~\ref{sec:chap3-sobolev-lipschitz-domains} 中引入的记号. 需要估计 $\delta_h w$ 和 $\delta_h q$. 由\eqref{eq:chap4-whole-space-localized-stokes}得到	proposition	prop:chap3-sobolev-difference-quotient-characterization	ref	tex/chapters/ch04-sec06.tex:103	tex/chapters/ch03-sec02.tex:1095	resolved
reference	我们用平移算子刻画 Sobolev 空间 $H^{k+1}(\mathbb R^d)$, 这种刻画由 Proposition~\ref{prop:chap3-sobolev-difference-quotient-characterization} 给出. 使用 Chapter~\ref{chap:sobolev-spaces} 的 Section~\ref{sec:chap3-sobolev-lipschitz-domains} 中引入的记号. 需要估计 $\delta_h w$ 和 $\delta_h q$. 由\eqref{eq:chap4-whole-space-localized-stokes}得到	chapter	chap:sobolev-spaces	ref	tex/chapters/ch04-sec06.tex:103	tex/chapters/ch03-sec01.tex:2	resolved
reference	我们用平移算子刻画 Sobolev 空间 $H^{k+1}(\mathbb R^d)$, 这种刻画由 Proposition~\ref{prop:chap3-sobolev-difference-quotient-characterization} 给出. 使用 Chapter~\ref{chap:sobolev-spaces} 的 Section~\ref{sec:chap3-sobolev-lipschitz-domains} 中引入的记号. 需要估计 $\delta_h w$ 和 $\delta_h q$. 由\eqref{eq:chap4-whole-space-localized-stokes}得到	section	sec:chap3-sobolev-lipschitz-domains	ref	tex/chapters/ch04-sec06.tex:103	tex/chapters/ch03-sec02.tex:6	resolved
reference	我们用平移算子刻画 Sobolev 空间 $H^{k+1}(\mathbb R^d)$, 这种刻画由 Proposition~\ref{prop:chap3-sobolev-difference-quotient-characterization} 给出. 使用 Chapter~\ref{chap:sobolev-spaces} 的 Section~\ref{sec:chap3-sobolev-lipschitz-domains} 中引入的记号. 需要估计 $\delta_h w$ 和 $\delta_h q$. 由\eqref{eq:chap4-whole-space-localized-stokes}得到	equation	eq:chap4-whole-space-localized-stokes	eqref	tex/chapters/ch04-sec06.tex:103	tex/chapters/ch04-sec06.tex:99	resolved
reference	使用 Nečas 不等式 Theorem~\ref{thm:chap4-necas-inequality}, 得到	theorem	thm:chap4-necas-inequality	ref	tex/chapters/ch04-sec06.tex:112	tex/chapters/ch04-sec01.tex:45	resolved
reference	由 Lemma~\ref{lem:chap3-translation-sobolev-bound}, 第一项 $\|\delta_hq\|_{H^{-1}}$ 以 $|h|\|q\|_{L^2}$ 为界. 用方程组的第一个方程表示第二项:	lemma	lem:chap3-translation-sobolev-bound	ref	tex/chapters/ch04-sec06.tex:116	tex/chapters/ch03-sec02.tex:1065	resolved
reference	利用\eqref{eq:chap4-localized-pressure-difference}, 可得	equation	eq:chap4-localized-pressure-difference	eqref	tex/chapters/ch04-sec06.tex:145	tex/chapters/ch04-sec06.tex:127	resolved
reference	现在使用估计\eqref{eq:chap4-localized-stokes-f-bound}--\eqref{eq:chap4-localized-stokes-q-bound}, 最终得到对任意 $h\in\mathbb R^d$,	equation	eq:chap4-localized-stokes-f-bound	eqref	tex/chapters/ch04-sec06.tex:162	tex/chapters/ch04-sec06.tex:70	resolved
reference	现在使用估计\eqref{eq:chap4-localized-stokes-f-bound}--\eqref{eq:chap4-localized-stokes-q-bound}, 最终得到对任意 $h\in\mathbb R^d$,	equation	eq:chap4-localized-stokes-q-bound	eqref	tex/chapters/ch04-sec06.tex:162	tex/chapters/ch04-sec06.tex:89	resolved
reference	由 Proposition~\ref{prop:chap3-sobolev-difference-quotient-characterization}, 这使我们可以断定 $w\in(H^2(\mathbb R^d))^d$, 并得到所需的 $\|w\|_{H^2(\mathbb R^d)}$ 估计. 此外, 可立即从\eqref{eq:chap4-whole-space-localized-stokes}的第一个方程推出 $\nabla q\in(L^2(\Omega))^d$, 且	proposition	prop:chap3-sobolev-difference-quotient-characterization	ref	tex/chapters/ch04-sec06.tex:168	tex/chapters/ch03-sec02.tex:1095	resolved
reference	由 Proposition~\ref{prop:chap3-sobolev-difference-quotient-characterization}, 这使我们可以断定 $w\in(H^2(\mathbb R^d))^d$, 并得到所需的 $\|w\|_{H^2(\mathbb R^d)}$ 估计. 此外, 可立即从\eqref{eq:chap4-whole-space-localized-stokes}的第一个方程推出 $\nabla q\in(L^2(\Omega))^d$, 且	equation	eq:chap4-whole-space-localized-stokes	eqref	tex/chapters/ch04-sec06.tex:168	tex/chapters/ch04-sec06.tex:99	resolved
reference	上一小节证明了 Stokes 问题的局部正则性结果. 为完成正则性结果的证明, 现在需要得到解直到边界的正则性. 如同 Chapter~\ref{chap:sobolev-spaces} 的 Section~\ref{sec:chap3-laplace-problem} 中对 Laplace 问题所做的那样, 分两个主要步骤进行: 首先利用沿切向向量场的平移得到切向正则性, 然后直接由方程推出完全正则性.	chapter	chap:sobolev-spaces	ref	tex/chapters/ch04-sec06.tex:206	tex/chapters/ch03-sec01.tex:2	resolved
reference	上一小节证明了 Stokes 问题的局部正则性结果. 为完成正则性结果的证明, 现在需要得到解直到边界的正则性. 如同 Chapter~\ref{chap:sobolev-spaces} 的 Section~\ref{sec:chap3-laplace-problem} 中对 Laplace 问题所做的那样, 分两个主要步骤进行: 首先利用沿切向向量场的平移得到切向正则性, 然后直接由方程推出完全正则性.	section	sec:chap3-laplace-problem	ref	tex/chapters/ch04-sec06.tex:206	tex/chapters/ch03-sec04.tex:6	resolved
reference	先在半空间 $\mathbb R_+^d$ 情形说明这一策略, 因为此时计算简单得多; 然后利用 Chapter~\ref{chap:sobolev-spaces} 的 Section~\ref{sec:chap3-boundary-calculus} 中引入的工具考虑一般情形.	chapter	chap:sobolev-spaces	ref	tex/chapters/ch04-sec06.tex:208	tex/chapters/ch03-sec01.tex:2	resolved
