Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:homogeneous-navier-stokes	label	tex/chapters/ch05-sec01.tex:3	tex/chapters/ch05-sec01.tex:3	defined
target		section	sec:chap5-leray-theorem	label	tex/chapters/ch05-sec01.tex:10	tex/chapters/ch05-sec01.tex:10	defined
target		equation	eq:chap5-navier-stokes-system	label	tex/chapters/ch05-sec01.tex:23	tex/chapters/ch05-sec01.tex:23	defined
target		subsection	subsec:chap5-inertia-properties	label	tex/chapters/ch05-sec01.tex:31	tex/chapters/ch05-sec01.tex:31	defined
target		lemma	lem:chap5-inertia-trilinear-form	label	tex/chapters/ch05-sec01.tex:40	tex/chapters/ch05-sec01.tex:40	defined
target		equation	eq:chap5-inertia-antisymmetry	label	tex/chapters/ch05-sec01.tex:47	tex/chapters/ch05-sec01.tex:47	defined
target		equation	eq:chap5-inertia-estimate	label	tex/chapters/ch05-sec01.tex:55	tex/chapters/ch05-sec01.tex:55	defined
target		equation	eq:chap5-inertia-operator	label	tex/chapters/ch05-sec01.tex:62	tex/chapters/ch05-sec01.tex:62	defined
target		equation	eq:chap5-inertia-operator-estimate	label	tex/chapters/ch05-sec01.tex:68	tex/chapters/ch05-sec01.tex:68	defined
target		remark	rem:chap5-inertia-dimension	label	tex/chapters/ch05-sec01.tex:71	tex/chapters/ch05-sec01.tex:71	defined
target		subsection	subsec:chap5-weak-formulations	label	tex/chapters/ch05-sec01.tex:96	tex/chapters/ch05-sec01.tex:96	defined
target		equation	eq:chap5-weak-time-independent	label	tex/chapters/ch05-sec01.tex:110	tex/chapters/ch05-sec01.tex:110	defined
target		equation	eq:chap5-weak-time-dependent	label	tex/chapters/ch05-sec01.tex:127	tex/chapters/ch05-sec01.tex:127	defined
target		lemma	lem:chap5-tensor-test-density	label	tex/chapters/ch05-sec01.tex:140	tex/chapters/ch05-sec01.tex:140	defined
target		proposition	prop:chap5-weak-form-equivalence	label	tex/chapters/ch05-sec01.tex:169	tex/chapters/ch05-sec01.tex:169	defined
target		equation	eq:chap5-equivalence-separated-test	label	tex/chapters/ch05-sec01.tex:189	tex/chapters/ch05-sec01.tex:189	defined
target		equation	eq:chap5-equivalence-distribution-form	label	tex/chapters/ch05-sec01.tex:204	tex/chapters/ch05-sec01.tex:204	defined
target		subsection	subsec:chap5-weak-existence-uniqueness	label	tex/chapters/ch05-sec01.tex:247	tex/chapters/ch05-sec01.tex:247	defined
target		theorem	thm:chap5-leray	label	tex/chapters/ch05-sec01.tex:254	tex/chapters/ch05-sec01.tex:254	defined
target		equation	eq:chap5-leray-energy-equality	label	tex/chapters/ch05-sec01.tex:272	tex/chapters/ch05-sec01.tex:272	defined
target		equation	eq:chap5-leray-energy-inequality	label	tex/chapters/ch05-sec01.tex:280	tex/chapters/ch05-sec01.tex:280	defined
target		equation	eq:chap5-source-time-regularization	label	tex/chapters/ch05-sec01.tex:300	tex/chapters/ch05-sec01.tex:300	defined
target		equation	eq:chap5-source-regularization-bound	label	tex/chapters/ch05-sec01.tex:317	tex/chapters/ch05-sec01.tex:317	defined
target		equation	eq:chap5-galerkin-problem	label	tex/chapters/ch05-sec01.tex:327	tex/chapters/ch05-sec01.tex:327	defined
target		equation	eq:chap5-galerkin-differential-energy	label	tex/chapters/ch05-sec01.tex:351	tex/chapters/ch05-sec01.tex:351	defined
target		equation	eq:chap5-galerkin-integrated-energy	label	tex/chapters/ch05-sec01.tex:363	tex/chapters/ch05-sec01.tex:363	defined
target		lemma	lem:chap5-galerkin-energy-bounds	label	tex/chapters/ch05-sec01.tex:370	tex/chapters/ch05-sec01.tex:370	defined
target		equation	eq:chap5-galerkin-uniform-energy	label	tex/chapters/ch05-sec01.tex:383	tex/chapters/ch05-sec01.tex:383	defined
target		lemma	lem:chap5-galerkin-time-derivative	label	tex/chapters/ch05-sec01.tex:392	tex/chapters/ch05-sec01.tex:392	defined
target		equation	eq:chap5-galerkin-time-equation	label	tex/chapters/ch05-sec01.tex:405	tex/chapters/ch05-sec01.tex:405	defined
target		remark	rem:chap5-galerkin-vminus-three-halves	label	tex/chapters/ch05-sec01.tex:434	tex/chapters/ch05-sec01.tex:434	defined
target		equation	eq:chap5-inertia-interpolation-exponents	label	tex/chapters/ch05-sec01.tex:478	tex/chapters/ch05-sec01.tex:478	defined
target		equation	eq:chap5-inertia-useful-bound	label	tex/chapters/ch05-sec01.tex:489	tex/chapters/ch05-sec01.tex:489	defined
target		equation	eq:chap5-galerkin-limit-form	label	tex/chapters/ch05-sec01.tex:534	tex/chapters/ch05-sec01.tex:534	defined
target		subsection	subsec:chap5-kinetic-energy	label	tex/chapters/ch05-sec01.tex:633	tex/chapters/ch05-sec01.tex:633	defined
target		proposition	prop:chap5-weak-solution-time-continuity	label	tex/chapters/ch05-sec01.tex:638	tex/chapters/ch05-sec01.tex:638	defined
target		equation	eq:chap5-three-dimensional-approx-energy	label	tex/chapters/ch05-sec01.tex:706	tex/chapters/ch05-sec01.tex:706	defined
target		equation	eq:chap5-three-dimensional-integrated-energy	label	tex/chapters/ch05-sec01.tex:716	tex/chapters/ch05-sec01.tex:716	defined
target		equation	eq:chap5-initial-energy-average	label	tex/chapters/ch05-sec01.tex:726	tex/chapters/ch05-sec01.tex:726	defined
target		equation	eq:chap5-averaged-approx-energy	label	tex/chapters/ch05-sec01.tex:736	tex/chapters/ch05-sec01.tex:736	defined
target		equation	eq:chap5-averaged-limit-energy	label	tex/chapters/ch05-sec01.tex:764	tex/chapters/ch05-sec01.tex:764	defined
target		equation	eq:chap5-initial-energy-limsup	label	tex/chapters/ch05-sec01.tex:785	tex/chapters/ch05-sec01.tex:785	defined
target		equation	eq:chap5-initial-energy-liminf	label	tex/chapters/ch05-sec01.tex:802	tex/chapters/ch05-sec01.tex:802	defined
target		subsection	subsec:chap5-pressure	label	tex/chapters/ch05-sec01.tex:864	tex/chapters/ch05-sec01.tex:864	defined
target		equation	eq:chap5-pressure-instantaneous-orthogonality	label	tex/chapters/ch05-sec01.tex:884	tex/chapters/ch05-sec01.tex:884	defined
target		equation	eq:chap5-pressure-integrated-orthogonality	label	tex/chapters/ch05-sec01.tex:900	tex/chapters/ch05-sec01.tex:900	defined
target		equation	eq:chap5-integrated-pressure	label	tex/chapters/ch05-sec01.tex:915	tex/chapters/ch05-sec01.tex:915	defined
reference	定义的连续线性型. 估计\eqref{eq:chap5-inertia-estimate}表明, 双线性映射 $B$ 从 $V\times V$ 连续映到 $V'$, 并且	equation	eq:chap5-inertia-estimate	eqref	tex/chapters/ch05-sec01.tex:64	tex/chapters/ch05-sec01.tex:55	resolved
reference	连续性直接来自维数不超过 $4$ 时成立的 Sobolev 嵌入 $H^1(\Omega)\subset L^4(\Omega)$ (见 Theorem~\ref{thm:chap3-sobolev-embeddings}).	theorem	thm:chap3-sobolev-embeddings	ref	tex/chapters/ch05-sec01.tex:75	tex/chapters/ch03-sec02.tex:1150	resolved
reference	为证明\eqref{eq:chap5-inertia-estimate}, 使用 Hölder 不等式写成	equation	eq:chap5-inertia-estimate	eqref	tex/chapters/ch05-sec01.tex:88	tex/chapters/ch05-sec01.tex:55	resolved
reference	再应用 Proposition~\ref{prop:chap3-gagliardo-nirenberg-interpolation}即得结论.	proposition	prop:chap3-gagliardo-nirenberg-interpolation	ref	tex/chapters/ch05-sec01.tex:92	tex/chapters/ch03-sec02.tex:1252	resolved
reference	正如下文将证明的 (见 Subsection~\ref{subsec:chap5-pressure}), 一旦解出这两个弱形式中的任一个, 就可以利用 Chapter~IV 中建立的 de Rham 定理恢复压力.	subsection	subsec:chap5-pressure	ref	tex/chapters/ch05-sec01.tex:100	tex/chapters/ch05-sec01.tex:864	resolved
reference	在第一个形式中, 只考虑与时间无关的测试函数. 更准确地说, 对系统\eqref{eq:chap5-navier-stokes-system}, 研究如下问题: 求 $v\in L^2(]0,T[,V)$, 使对任意 $\psi\in V$,	equation	eq:chap5-navier-stokes-system	eqref	tex/chapters/ch05-sec01.tex:104	tex/chapters/ch05-sec01.tex:23	resolved
reference	说明最后一个条件的含义. 容易看出, 若 $v\in L^2(]0,T[,V)$ 且满足\eqref{eq:chap5-weak-time-independent}, 则对任意 $\psi\in V$, 实值函数	equation	eq:chap5-weak-time-independent	eqref	tex/chapters/ch05-sec01.tex:114	tex/chapters/ch05-sec01.tex:110	resolved
