Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:h1-and-bmo	label	tex/chapters/chapter-06.tex:5	tex/chapters/chapter-06.tex:5	defined
target		section	sec:ch6-atomic-h1	label	tex/chapters/chapter-06/section-06-01.tex:3	tex/chapters/chapter-06/section-06-01.tex:3	defined
target		definition	def:ch6-atom	label	tex/chapters/chapter-06/section-06-01.tex:8	tex/chapters/chapter-06/section-06-01.tex:8	defined
target		proposition	prop:ch6-singular-integral-on-atoms	label	tex/chapters/chapter-06/section-06-01.tex:18	tex/chapters/chapter-06/section-06-01.tex:18	defined
target		corollary	cor:ch6-singular-integral-h1-to-l1	label	tex/chapters/chapter-06/section-06-01.tex:63	tex/chapters/chapter-06/section-06-01.tex:63	defined
target		theorem	thm:ch6-h1-atomic-equivalence	label	tex/chapters/chapter-06/section-06-01.tex:81	tex/chapters/chapter-06/section-06-01.tex:81	defined
target		section	sec:ch6-bmo	label	tex/chapters/chapter-06/section-06-02.tex:3	tex/chapters/chapter-06/section-06-02.tex:3	defined
target		equation	eq:ch6-sharp-maximal-function	label	tex/chapters/chapter-06/section-06-02.tex:11	tex/chapters/chapter-06/section-06-02.tex:11	defined
target		proposition	prop:ch6-bmo-equivalent-oscillation	label	tex/chapters/chapter-06/section-06-02.tex:31	tex/chapters/chapter-06/section-06-02.tex:31	defined
target		equation	eq:ch6-bmo-infimum-equivalence	label	tex/chapters/chapter-06/section-06-02.tex:34	tex/chapters/chapter-06/section-06-02.tex:34	defined
target		equation	eq:ch6-absolute-value-sharp-maximal	label	tex/chapters/chapter-06/section-06-02.tex:41	tex/chapters/chapter-06/section-06-02.tex:41	defined
target		theorem	thm:ch6-linfty-to-bmo	label	tex/chapters/chapter-06/section-06-02.tex:83	tex/chapters/chapter-06/section-06-02.tex:83	defined
target		equation	eq:ch6-linfty-extension	label	tex/chapters/chapter-06/section-06-02.tex:115	tex/chapters/chapter-06/section-06-02.tex:115	defined
target		example-or-exercise	ex:ch6-hilbert-transform-sign	label	tex/chapters/chapter-06/section-06-02.tex:143	tex/chapters/chapter-06/section-06-02.tex:143	defined
target		section	sec:ch6-interpolation	label	tex/chapters/chapter-06/section-06-03.tex:3	tex/chapters/chapter-06/section-06-03.tex:3	defined
target		theorem	thm:ch6-linfty-bmo-interpolation	label	tex/chapters/chapter-06/section-06-03.tex:8	tex/chapters/chapter-06/section-06-03.tex:8	defined
target		lemma	lem:ch6-dyadic-sharp-norm	label	tex/chapters/chapter-06/section-06-03.tex:15	tex/chapters/chapter-06/section-06-03.tex:15	defined
target		equation	eq:ch6-dyadic-sharp-norm	label	tex/chapters/chapter-06/section-06-03.tex:18	tex/chapters/chapter-06/section-06-03.tex:18	defined
target		lemma	lem:ch6-good-lambda	label	tex/chapters/chapter-06/section-06-03.tex:30	tex/chapters/chapter-06/section-06-03.tex:30	defined
target		equation	eq:ch6-good-lambda-cube	label	tex/chapters/chapter-06/section-06-03.tex:41	tex/chapters/chapter-06/section-06-03.tex:41	defined
target		equation	eq:ch6-truncated-distribution-bound	label	tex/chapters/chapter-06/section-06-03.tex:94	tex/chapters/chapter-06/section-06-03.tex:94	defined
target		section	sec:ch6-john-nirenberg	label	tex/chapters/chapter-06/section-06-04.tex:2	tex/chapters/chapter-06/section-06-04.tex:2	defined
target		theorem	thm:ch6-john-nirenberg	label	tex/chapters/chapter-06/section-06-04.tex:11	tex/chapters/chapter-06/section-06-04.tex:11	defined
target		equation	eq:ch6-john-nirenberg	label	tex/chapters/chapter-06/section-06-04.tex:14	tex/chapters/chapter-06/section-06-04.tex:14	defined
target		equation	eq:ch6-normalized-mean-oscillation	label	tex/chapters/chapter-06/section-06-04.tex:23	tex/chapters/chapter-06/section-06-04.tex:23	defined
target		corollary	cor:ch6-bmo-lp-oscillation-norm	label	tex/chapters/chapter-06/section-06-04.tex:103	tex/chapters/chapter-06/section-06-04.tex:103	defined
target		corollary	cor:ch6-bmo-exponential-integrability	label	tex/chapters/chapter-06/section-06-04.tex:138	tex/chapters/chapter-06/section-06-04.tex:138	defined
target		corollary	cor:ch6-john-nirenberg-converse	label	tex/chapters/chapter-06/section-06-04.tex:148	tex/chapters/chapter-06/section-06-04.tex:148	defined
target		section	sec:ch6-notes-further-results	label	tex/chapters/chapter-06/section-06-05.tex:3	tex/chapters/chapter-06/section-06-05.tex:3	defined
target		subsection	subsec:ch6-references	label	tex/chapters/chapter-06/section-06-05.tex:6	tex/chapters/chapter-06/section-06-05.tex:6	defined
target		subsection	subsec:ch6-hp-spaces	label	tex/chapters/chapter-06/section-06-05.tex:14	tex/chapters/chapter-06/section-06-05.tex:14	defined
target		subsection	subsec:ch6-duality	label	tex/chapters/chapter-06/section-06-05.tex:78	tex/chapters/chapter-06/section-06-05.tex:78	defined
target		theorem	thm:ch6-h1-dual-bmo	label	tex/chapters/chapter-06/section-06-05.tex:83	tex/chapters/chapter-06/section-06-05.tex:83	defined
target		subsection	subsec:ch6-maximal-on-bmo	label	tex/chapters/chapter-06/section-06-05.tex:90	tex/chapters/chapter-06/section-06-05.tex:90	defined
target		subsection	subsec:ch6-another-interpolation	label	tex/chapters/chapter-06/section-06-05.tex:95	tex/chapters/chapter-06/section-06-05.tex:95	defined
target		theorem	thm:ch6-h1-weak-interpolation	label	tex/chapters/chapter-06/section-06-05.tex:100	tex/chapters/chapter-06/section-06-05.tex:100	defined
target		subsection	subsec:ch6-fractional-sobolev	label	tex/chapters/chapter-06/section-06-05.tex:107	tex/chapters/chapter-06/section-06-05.tex:107	defined
target		theorem	thm:ch6-fractional-integral-to-bmo	label	tex/chapters/chapter-06/section-06-05.tex:113	tex/chapters/chapter-06/section-06-05.tex:113	defined
target		theorem	thm:ch6-fractional-sharp-maximal-comparison	label	tex/chapters/chapter-06/section-06-05.tex:120	tex/chapters/chapter-06/section-06-05.tex:120	defined
target		theorem	thm:ch6-trudinger-exponential-integrability	label	tex/chapters/chapter-06/section-06-05.tex:138	tex/chapters/chapter-06/section-06-05.tex:138	defined
target		subsection	subsec:ch6-vmo	label	tex/chapters/chapter-06/section-06-05.tex:151	tex/chapters/chapter-06/section-06-05.tex:151	defined
target		subsection	subsec:ch6-commutators-bmo	label	tex/chapters/chapter-06/section-06-05.tex:172	tex/chapters/chapter-06/section-06-05.tex:172	defined
target		theorem	thm:ch6-commutator-bmo-characterization	label	tex/chapters/chapter-06/section-06-05.tex:182	tex/chapters/chapter-06/section-06-05.tex:182	defined
target		theorem	thm:ch6-commutator-endpoint	label	tex/chapters/chapter-06/section-06-05.tex:194	tex/chapters/chapter-06/section-06-05.tex:194	defined
reference	在第~\ref{sec:ch3-riesz-kolmogorov-theorems}~节中, 我们看到可积函数的 Hilbert 变换一般不属于 $L^1$, 而函数积分为零是其属于 $L^1$ 的必要条件. 这里要定义 $L^1$ 的一个子空间, 使任意奇异积分作用于其中的函数后都属于 $L^1$. 我们先定义它的基本元素---原子.	section	sec:ch3-riesz-kolmogorov-theorems	ref	tex/chapters/chapter-06/section-06-01.tex:5	tex/chapters/chapter-03/section-03-03.tex:2	resolved
reference	设 $T$ 满足定理~\ref{thm:ch5-generalized-calderon-zygmund-bounds} 的假设, 且其核满足条件 \eqref{eq:ch5-generalized-hormander-y}. 则存在常数 $C$, 使每个原子 $a$ 都满足	theorem	thm:ch5-generalized-calderon-zygmund-bounds	ref	tex/chapters/chapter-06/section-06-01.tex:19	tex/chapters/chapter-05/section-05-03.tex:10	resolved
reference	设 $T$ 满足定理~\ref{thm:ch5-generalized-calderon-zygmund-bounds} 的假设, 且其核满足条件 \eqref{eq:ch5-generalized-hormander-y}. 则存在常数 $C$, 使每个原子 $a$ 都满足	equation	eq:ch5-generalized-hormander-y	eqref	tex/chapters/chapter-06/section-06-01.tex:19	tex/chapters/chapter-05/section-05-03.tex:18	resolved
reference	此外, 由 $a$ 的平均值为零以及条件 \eqref{eq:ch5-generalized-hormander-y},	equation	eq:ch5-generalized-hormander-y	eqref	tex/chapters/chapter-06/section-06-01.tex:33	tex/chapters/chapter-05/section-05-03.tex:18	resolved
reference	关于此范数, $H^1_{\mathrm{at}}$ 是 Banach 空间. 细节留给读者. 由命题~\ref{prop:ch6-singular-integral-on-atoms} 立即可知, 奇异积分从 $H^1_{\mathrm{at}}$ 到 $L^1$ 有界.	proposition	prop:ch6-singular-integral-on-atoms	ref	tex/chapters/chapter-06/section-06-01.tex:60	tex/chapters/chapter-06/section-06-01.tex:18	resolved
reference	设 $T$ 是命题~\ref{prop:ch6-singular-integral-on-atoms} 中的算子, 且 $f\in H^1_{\mathrm{at}}$. 则	proposition	prop:ch6-singular-integral-on-atoms	ref	tex/chapters/chapter-06/section-06-01.tex:64	tex/chapters/chapter-06/section-06-01.tex:18	resolved
