Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:littlewood-paley-multipliers	label	tex/chapters/chapter-08.tex:5	tex/chapters/chapter-08.tex:5	defined
target		section	sec:ch8-vector-valued-inequalities	label	tex/chapters/chapter-08/section-08-01.tex:3	tex/chapters/chapter-08/section-08-01.tex:3	defined
target		theorem	thm:ch8-vector-valued-convolution	label	tex/chapters/chapter-08/section-08-01.tex:8	tex/chapters/chapter-08/section-08-01.tex:8	defined
target		equation	eq:ch8-vector-operator-sequence	label	tex/chapters/chapter-08/section-08-01.tex:38	tex/chapters/chapter-08/section-08-01.tex:38	defined
target		corollary	cor:ch8-interval-projections-vector-valued	label	tex/chapters/chapter-08/section-08-01.tex:52	tex/chapters/chapter-08/section-08-01.tex:52	defined
target		theorem	thm:ch8-weighted-sequence-square	label	tex/chapters/chapter-08/section-08-01.tex:76	tex/chapters/chapter-08/section-08-01.tex:76	defined
target		equation	eq:ch8-weighted-sequence-square	label	tex/chapters/chapter-08/section-08-01.tex:79	tex/chapters/chapter-08/section-08-01.tex:79	defined
target		section	sec:ch8-littlewood-paley-theory	label	tex/chapters/chapter-08/section-08-02.tex:2	tex/chapters/chapter-08/section-08-02.tex:2	defined
target		equation	eq:ch8-lp-l2-identity	label	tex/chapters/chapter-08/section-08-02.tex:20	tex/chapters/chapter-08/section-08-02.tex:20	defined
target		theorem	thm:ch8-littlewood-paley	label	tex/chapters/chapter-08/section-08-02.tex:26	tex/chapters/chapter-08/section-08-02.tex:26	defined
target		equation	eq:ch8-littlewood-paley	label	tex/chapters/chapter-08/section-08-02.tex:29	tex/chapters/chapter-08/section-08-02.tex:29	defined
target		theorem	thm:ch8-smooth-square-function	label	tex/chapters/chapter-08/section-08-02.tex:45	tex/chapters/chapter-08/section-08-02.tex:45	defined
target		equation	eq:ch8-smooth-square-function	label	tex/chapters/chapter-08/section-08-02.tex:48	tex/chapters/chapter-08/section-08-02.tex:48	defined
target		theorem	thm:ch8-smooth-square-rn	label	tex/chapters/chapter-08/section-08-02.tex:114	tex/chapters/chapter-08/section-08-02.tex:114	defined
target		equation	eq:ch8-smooth-square-rn	label	tex/chapters/chapter-08/section-08-02.tex:121	tex/chapters/chapter-08/section-08-02.tex:121	defined
target		equation	eq:ch8-smooth-partition	label	tex/chapters/chapter-08/section-08-02.tex:127	tex/chapters/chapter-08/section-08-02.tex:127	defined
target		equation	eq:ch8-smooth-square-rn-lower	label	tex/chapters/chapter-08/section-08-02.tex:132	tex/chapters/chapter-08/section-08-02.tex:132	defined
target		theorem	thm:ch8-product-littlewood-paley	label	tex/chapters/chapter-08/section-08-02.tex:159	tex/chapters/chapter-08/section-08-02.tex:159	defined
target		equation	eq:ch8-smooth-sequence-vector	label	tex/chapters/chapter-08/section-08-02.tex:171	tex/chapters/chapter-08/section-08-02.tex:171	defined
target		section	sec:ch8-hormander-multiplier	label	tex/chapters/chapter-08/section-08-03.tex:2	tex/chapters/chapter-08/section-08-03.tex:2	defined
target		proposition	prop:ch8-sobolev-l1	label	tex/chapters/chapter-08/section-08-03.tex:13	tex/chapters/chapter-08/section-08-03.tex:13	defined
target		lemma	lem:ch8-scaled-multiplier-weighted	label	tex/chapters/chapter-08/section-08-03.tex:31	tex/chapters/chapter-08/section-08-03.tex:31	defined
target		theorem	thm:ch8-hormander-multiplier	label	tex/chapters/chapter-08/section-08-03.tex:68	tex/chapters/chapter-08/section-08-03.tex:68	defined
target		corollary	cor:ch8-hormander-classical	label	tex/chapters/chapter-08/section-08-03.tex:116	tex/chapters/chapter-08/section-08-03.tex:116	defined
target		equation	eq:ch8-hormander-annular-condition	label	tex/chapters/chapter-08/section-08-03.tex:119	tex/chapters/chapter-08/section-08-03.tex:119	defined
target		example-or-exercise	ex:ch8-hormander-multiplier-examples	label	tex/chapters/chapter-08/section-08-03.tex:154	tex/chapters/chapter-08/section-08-03.tex:154	defined
target		section	sec:ch8-marcinkiewicz-multiplier	label	tex/chapters/chapter-08/section-08-04.tex:2	tex/chapters/chapter-08/section-08-04.tex:2	defined
target		theorem	thm:ch8-marcinkiewicz-multiplier	label	tex/chapters/chapter-08/section-08-04.tex:7	tex/chapters/chapter-08/section-08-04.tex:7	defined
target		theorem	thm:ch8-marcinkiewicz-multiplier-r2	label	tex/chapters/chapter-08/section-08-04.tex:35	tex/chapters/chapter-08/section-08-04.tex:35	defined
target		section	sec:ch8-bochner-riesz-multipliers	label	tex/chapters/chapter-08/section-08-05.tex:2	tex/chapters/chapter-08/section-08-05.tex:2	defined
target		theorem	thm:ch8-bochner-riesz	label	tex/chapters/chapter-08/section-08-05.tex:40	tex/chapters/chapter-08/section-08-05.tex:40	defined
