Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:weighted-inequalities	label	tex/chapters/chapter-07.tex:5	tex/chapters/chapter-07.tex:5	defined
target		section	sec:ch7-ap-condition	label	tex/chapters/chapter-07/section-07-01.tex:3	tex/chapters/chapter-07/section-07-01.tex:3	defined
target		equation	eq:ch7-weighted-weak-maximal	label	tex/chapters/chapter-07/section-07-01.tex:15	tex/chapters/chapter-07/section-07-01.tex:15	defined
target		equation	eq:ch7-testing-inequality	label	tex/chapters/chapter-07/section-07-01.tex:27	tex/chapters/chapter-07/section-07-01.tex:27	defined
target		equation	eq:ch7-weight-set-comparison	label	tex/chapters/chapter-07/section-07-01.tex:33	tex/chapters/chapter-07/section-07-01.tex:33	defined
target		equation	eq:ch7-a1-cube-condition	label	tex/chapters/chapter-07/section-07-01.tex:48	tex/chapters/chapter-07/section-07-01.tex:48	defined
target		equation	eq:ch7-a1-maximal-condition	label	tex/chapters/chapter-07/section-07-01.tex:54	tex/chapters/chapter-07/section-07-01.tex:54	defined
target		equation	eq:ch7-ap-condition	label	tex/chapters/chapter-07/section-07-01.tex:63	tex/chapters/chapter-07/section-07-01.tex:63	defined
target		theorem	thm:ch7-maximal-weighted-weak	label	tex/chapters/chapter-07/section-07-01.tex:72	tex/chapters/chapter-07/section-07-01.tex:72	defined
target		proposition	prop:ch7-ap-properties	label	tex/chapters/chapter-07/section-07-01.tex:110	tex/chapters/chapter-07/section-07-01.tex:110	defined
target		equation	eq:ch7-a1-factorization-ap	label	tex/chapters/chapter-07/section-07-01.tex:130	tex/chapters/chapter-07/section-07-01.tex:130	defined
target		section	sec:ch7-strong-weighted	label	tex/chapters/chapter-07/section-07-02.tex:2	tex/chapters/chapter-07/section-07-02.tex:2	defined
target		equation	eq:ch7-maximal-weighted-strong	label	tex/chapters/chapter-07/section-07-02.tex:10	tex/chapters/chapter-07/section-07-02.tex:10	defined
target		theorem	thm:ch7-maximal-weighted-strong	label	tex/chapters/chapter-07/section-07-02.tex:16	tex/chapters/chapter-07/section-07-02.tex:16	defined
target		theorem	thm:ch7-reverse-holder	label	tex/chapters/chapter-07/section-07-02.tex:23	tex/chapters/chapter-07/section-07-02.tex:23	defined
target		equation	eq:ch7-reverse-holder	label	tex/chapters/chapter-07/section-07-02.tex:26	tex/chapters/chapter-07/section-07-02.tex:26	defined
target		lemma	lem:ch7-small-set-weight-decay	label	tex/chapters/chapter-07/section-07-02.tex:36	tex/chapters/chapter-07/section-07-02.tex:36	defined
target		corollary	cor:ch7-ap-self-improvement	label	tex/chapters/chapter-07/section-07-02.tex:112	tex/chapters/chapter-07/section-07-02.tex:112	defined
target		equation	eq:ch7-ainfinity-condition	label	tex/chapters/chapter-07/section-07-02.tex:119	tex/chapters/chapter-07/section-07-02.tex:119	defined
target		equation	eq:ch7-dual-reverse-holder	label	tex/chapters/chapter-07/section-07-02.tex:130	tex/chapters/chapter-07/section-07-02.tex:130	defined
target		section	sec:ch7-a1-extrapolation	label	tex/chapters/chapter-07/section-07-03.tex:2	tex/chapters/chapter-07/section-07-03.tex:2	defined
target		theorem	thm:ch7-a1-characterization	label	tex/chapters/chapter-07/section-07-03.tex:7	tex/chapters/chapter-07/section-07-03.tex:7	defined
target		theorem	thm:ch7-rubio-de-francia-extrapolation	label	tex/chapters/chapter-07/section-07-03.tex:64	tex/chapters/chapter-07/section-07-03.tex:64	defined
target		section	sec:ch7-weighted-singular-integrals	label	tex/chapters/chapter-07/section-07-04.tex:3	tex/chapters/chapter-07/section-07-04.tex:3	defined
target		lemma	lem:ch7-cz-sharp-maximal	label	tex/chapters/chapter-07/section-07-04.tex:15	tex/chapters/chapter-07/section-07-04.tex:15	defined
target		equation	eq:ch7-sharp-maximal-split	label	tex/chapters/chapter-07/section-07-04.tex:31	tex/chapters/chapter-07/section-07-04.tex:31	defined
target		lemma	lem:ch7-weighted-dyadic-sharp	label	tex/chapters/chapter-07/section-07-04.tex:65	tex/chapters/chapter-07/section-07-04.tex:65	defined
target		theorem	thm:ch7-cz-weighted-strong	label	tex/chapters/chapter-07/section-07-04.tex:92	tex/chapters/chapter-07/section-07-04.tex:92	defined
target		theorem	thm:ch7-cz-weighted-weak-one	label	tex/chapters/chapter-07/section-07-04.tex:141	tex/chapters/chapter-07/section-07-04.tex:141	defined
target		equation	eq:ch7-weighted-bad-part	label	tex/chapters/chapter-07/section-07-04.tex:189	tex/chapters/chapter-07/section-07-04.tex:189	defined
target		equation	eq:ch7-cz-truncation-limit	label	tex/chapters/chapter-07/section-07-04.tex:207	tex/chapters/chapter-07/section-07-04.tex:207	defined
target		corollary	cor:ch7-maximal-cz-weighted	label	tex/chapters/chapter-07/section-07-04.tex:220	tex/chapters/chapter-07/section-07-04.tex:220	defined
target		section	sec:ch7-notes-further-results	label	tex/chapters/chapter-07/section-07-05.tex:2	tex/chapters/chapter-07/section-07-05.tex:2	defined
target		subsection	subsec:ch7-references	label	tex/chapters/chapter-07/section-07-05.tex:5	tex/chapters/chapter-07/section-07-05.tex:5	defined
target		subsection	subsec:ch7-helson-szego	label	tex/chapters/chapter-07/section-07-05.tex:15	tex/chapters/chapter-07/section-07-05.tex:15	defined
target		subsection	subsec:ch7-ainfinity-condition	label	tex/chapters/chapter-07/section-07-05.tex:29	tex/chapters/chapter-07/section-07-05.tex:29	defined
target		equation	eq:ch7-dual-measure-reverse-holder	label	tex/chapters/chapter-07/section-07-05.tex:37	tex/chapters/chapter-07/section-07-05.tex:37	defined
target		equation	eq:ch7-reverse-jensen	label	tex/chapters/chapter-07/section-07-05.tex:63	tex/chapters/chapter-07/section-07-05.tex:63	defined
target		subsection	subsec:ch7-ap-necessity-singular-integrals	label	tex/chapters/chapter-07/section-07-05.tex:70	tex/chapters/chapter-07/section-07-05.tex:70	defined
target		subsection	subsec:ch7-ap-factorization	label	tex/chapters/chapter-07/section-07-05.tex:75	tex/chapters/chapter-07/section-07-05.tex:75	defined
target		subsection	subsec:ch7-ap-bmo	label	tex/chapters/chapter-07/section-07-05.tex:87	tex/chapters/chapter-07/section-07-05.tex:87	defined
target		subsection	subsec:ch7-coifman-fefferman	label	tex/chapters/chapter-07/section-07-05.tex:117	tex/chapters/chapter-07/section-07-05.tex:117	defined
target		equation	eq:ch7-coifman-fefferman	label	tex/chapters/chapter-07/section-07-05.tex:121	tex/chapters/chapter-07/section-07-05.tex:121	defined
target		subsection	subsec:ch7-strong-maximal-function	label	tex/chapters/chapter-07/section-07-05.tex:145	tex/chapters/chapter-07/section-07-05.tex:145	defined
target		theorem	thm:ch7-strong-maximal-weighted	label	tex/chapters/chapter-07/section-07-05.tex:154	tex/chapters/chapter-07/section-07-05.tex:154	defined
target		theorem	thm:ch7-strong-ap-factorization	label	tex/chapters/chapter-07/section-07-05.tex:169	tex/chapters/chapter-07/section-07-05.tex:169	defined
target		theorem	thm:ch7-basis-weighted-equivalence	label	tex/chapters/chapter-07/section-07-05.tex:191	tex/chapters/chapter-07/section-07-05.tex:191	defined
target		subsection	subsec:ch7-two-weights	label	tex/chapters/chapter-07/section-07-05.tex:203	tex/chapters/chapter-07/section-07-05.tex:203	defined
target		theorem	thm:ch7-two-weight-maximal-weak	label	tex/chapters/chapter-07/section-07-05.tex:222	tex/chapters/chapter-07/section-07-05.tex:222	defined
target		theorem	thm:ch7-sawyer-testing	label	tex/chapters/chapter-07/section-07-05.tex:237	tex/chapters/chapter-07/section-07-05.tex:237	defined
target		equation	eq:ch7-sawyer-testing	label	tex/chapters/chapter-07/section-07-05.tex:243	tex/chapters/chapter-07/section-07-05.tex:243	defined
target		subsection	subsec:ch7-more-two-weights	label	tex/chapters/chapter-07/section-07-05.tex:255	tex/chapters/chapter-07/section-07-05.tex:255	defined
target		theorem	thm:ch7-iterated-maximal-singular-integral	label	tex/chapters/chapter-07/section-07-05.tex:265	tex/chapters/chapter-07/section-07-05.tex:265	defined
reference	其中上确界取遍所有包含 $x$ 的立方体 $Q$. 这是 \eqref{eq:ch2-hl-maximal-uncentered-cube} 定义的非中心极大算子, 它与原定义逐点等价.	equation	eq:ch2-hl-maximal-uncentered-cube	eqref	tex/chapters/chapter-07/section-07-01.tex:11	tex/chapters/sample.tex:259	resolved
reference	设 $f$ 非负, $Q$ 是满足 $f(Q)=\int_Qf>0$ 的立方体. 固定 $0<\lambda<f(Q)/|Q|$. 则 $Q\subset\{x:M(f\chi_Q)(x)>\lambda\}$, 所以由 \eqref{eq:ch7-weighted-weak-maximal},	equation	eq:ch7-weighted-weak-maximal	eqref	tex/chapters/chapter-07/section-07-01.tex:19	tex/chapters/chapter-07/section-07-01.tex:15	resolved
reference	给定可测集 $S\subset Q$, 在 \eqref{eq:ch7-testing-inequality} 中取 $f=\chi_S$, 得	equation	eq:ch7-testing-inequality	eqref	tex/chapters/chapter-07/section-07-01.tex:31	tex/chapters/chapter-07/section-07-01.tex:27	resolved
reference	先考虑 $p=1$. 此时 \eqref{eq:ch7-weight-set-comparison} 化为	equation	eq:ch7-weight-set-comparison	eqref	tex/chapters/chapter-07/section-07-01.tex:38	tex/chapters/chapter-07/section-07-01.tex:33	resolved
reference	这称为 $A_1$ 条件, 满足它的权称为 $A_1$ 权. 条件 \eqref{eq:ch7-a1-cube-condition} 等价于	equation	eq:ch7-a1-cube-condition	eqref	tex/chapters/chapter-07/section-07-01.tex:52	tex/chapters/chapter-07/section-07-01.tex:48	resolved
reference	显然 \eqref{eq:ch7-a1-maximal-condition} 蕴含 \eqref{eq:ch7-a1-cube-condition}. 反之, 若 \eqref{eq:ch7-a1-cube-condition} 成立, 则对有理顶点立方体取可数并可知 $Mw(x)>Cw(x)$ 只在零测集上成立.	equation	eq:ch7-a1-maximal-condition	eqref	tex/chapters/chapter-07/section-07-01.tex:58	tex/chapters/chapter-07/section-07-01.tex:54	resolved
reference	显然 \eqref{eq:ch7-a1-maximal-condition} 蕴含 \eqref{eq:ch7-a1-cube-condition}. 反之, 若 \eqref{eq:ch7-a1-cube-condition} 成立, 则对有理顶点立方体取可数并可知 $Mw(x)>Cw(x)$ 只在零测集上成立.	equation	eq:ch7-a1-cube-condition	eqref	tex/chapters/chapter-07/section-07-01.tex:58	tex/chapters/chapter-07/section-07-01.tex:48	resolved
reference	显然 \eqref{eq:ch7-a1-maximal-condition} 蕴含 \eqref{eq:ch7-a1-cube-condition}. 反之, 若 \eqref{eq:ch7-a1-cube-condition} 成立, 则对有理顶点立方体取可数并可知 $Mw(x)>Cw(x)$ 只在零测集上成立.	equation	eq:ch7-a1-cube-condition	eqref	tex/chapters/chapter-07/section-07-01.tex:58	tex/chapters/chapter-07/section-07-01.tex:48	resolved
reference	现在设 $1<p<\infty$. 在 \eqref{eq:ch7-testing-inequality} 中取 $f=w^{1-p'}\chi_Q$, 得到等价条件	equation	eq:ch7-testing-inequality	eqref	tex/chapters/chapter-07/section-07-01.tex:61	tex/chapters/chapter-07/section-07-01.tex:27	resolved
reference	其中 $C$ 与 $Q$ 无关. 推导时若尚不知道 $w^{1-p'}$ 局部可积, 可先用 $\min(w^{1-p'},N)$ 代替, 再令 $N\to\infty$. 由于 $w>0$ 几乎处处, \eqref{eq:ch7-ap-condition} 本身会推出 $w^{1-p'}$ 局部可积.	equation	eq:ch7-ap-condition	eqref	tex/chapters/chapter-07/section-07-01.tex:67	tex/chapters/chapter-07/section-07-01.tex:63	resolved
reference	条件 \eqref{eq:ch7-ap-condition} 称为 $A_p$ 条件, 满足它的权称为 $A_p$ 权.	equation	eq:ch7-ap-condition	eqref	tex/chapters/chapter-07/section-07-01.tex:69	tex/chapters/chapter-07/section-07-01.tex:63	resolved
reference	设 $1\le p<\infty$. 弱型 $(p,p)$ 不等式 \eqref{eq:ch7-weighted-weak-maximal} 成立, 当且仅当 $w\in A_p$.	equation	eq:ch7-weighted-weak-maximal	eqref	tex/chapters/chapter-07/section-07-01.tex:73	tex/chapters/chapter-07/section-07-01.tex:15	resolved
reference	必要性已在上面证明. 为证充分性, 先考虑 $p=1$. 定理~\ref{thm:ch2-weighted-maximal} 的带测度极大函数弱型估计右端含 $Mw$; 由于 $w\in A_1$, 可用 \eqref{eq:ch7-a1-maximal-condition} 把 $Mw$ 换成 $Cw$.	theorem	thm:ch2-weighted-maximal	ref	tex/chapters/chapter-07/section-07-01.tex:77	tex/chapters/sample.tex:543	resolved
reference	必要性已在上面证明. 为证充分性, 先考虑 $p=1$. 定理~\ref{thm:ch2-weighted-maximal} 的带测度极大函数弱型估计右端含 $Mw$; 由于 $w\in A_1$, 可用 \eqref{eq:ch7-a1-maximal-condition} 把 $Mw$ 换成 $Cw$.	equation	eq:ch7-a1-maximal-condition	eqref	tex/chapters/chapter-07/section-07-01.tex:77	tex/chapters/chapter-07/section-07-01.tex:54	resolved
reference	现在设 $p>1$ 且 $w\in A_p$. 先由 Hölder 不等式和 \eqref{eq:ch7-ap-condition} 得	equation	eq:ch7-ap-condition	eqref	tex/chapters/chapter-07/section-07-01.tex:79	tex/chapters/chapter-07/section-07-01.tex:63	resolved
reference	即 \eqref{eq:ch7-testing-inequality}, 从而也有 \eqref{eq:ch7-weight-set-comparison}.	equation	eq:ch7-testing-inequality	eqref	tex/chapters/chapter-07/section-07-01.tex:86	tex/chapters/chapter-07/section-07-01.tex:27	resolved
