Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:ch08-max-norm-estimates	label	tex/chapters/chapter-08.tex:4	tex/chapters/chapter-08.tex:4	defined
target		section	sec:ch08-exercises	label	tex/chapters/chapter-08/exercises.tex:3	tex/chapters/chapter-08/exercises.tex:3	defined
target		unknown	exr:ch08-01	label	tex/chapters/chapter-08/exercises.tex:7	tex/chapters/chapter-08/exercises.tex:7	defined
target		unknown	exr:ch08-02	label	tex/chapters/chapter-08/exercises.tex:12	tex/chapters/chapter-08/exercises.tex:12	defined
target		unknown	exr:ch08-03	label	tex/chapters/chapter-08/exercises.tex:17	tex/chapters/chapter-08/exercises.tex:17	defined
target		unknown	exr:ch08-04	label	tex/chapters/chapter-08/exercises.tex:22	tex/chapters/chapter-08/exercises.tex:22	defined
target		unknown	exr:ch08-05	label	tex/chapters/chapter-08/exercises.tex:27	tex/chapters/chapter-08/exercises.tex:27	defined
target		unknown	exr:ch08-06	label	tex/chapters/chapter-08/exercises.tex:32	tex/chapters/chapter-08/exercises.tex:32	defined
target		unknown	exr:ch08-07	label	tex/chapters/chapter-08/exercises.tex:37	tex/chapters/chapter-08/exercises.tex:37	defined
target		unknown	exr:ch08-08	label	tex/chapters/chapter-08/exercises.tex:42	tex/chapters/chapter-08/exercises.tex:42	defined
target		unknown	exr:ch08-09	label	tex/chapters/chapter-08/exercises.tex:47	tex/chapters/chapter-08/exercises.tex:47	defined
target		unknown	exr:ch08-10	label	tex/chapters/chapter-08/exercises.tex:52	tex/chapters/chapter-08/exercises.tex:52	defined
target		unknown	exr:ch08-11	label	tex/chapters/chapter-08/exercises.tex:57	tex/chapters/chapter-08/exercises.tex:57	defined
target		unknown	exr:ch08-12	label	tex/chapters/chapter-08/exercises.tex:69	tex/chapters/chapter-08/exercises.tex:69	defined
target		unknown	exr:ch08-13	label	tex/chapters/chapter-08/exercises.tex:86	tex/chapters/chapter-08/exercises.tex:86	defined
target		unknown	exr:ch08-14	label	tex/chapters/chapter-08/exercises.tex:91	tex/chapters/chapter-08/exercises.tex:91	defined
target		unknown	exr:ch08-15	label	tex/chapters/chapter-08/exercises.tex:96	tex/chapters/chapter-08/exercises.tex:96	defined
target		unknown	exr:ch08-16	label	tex/chapters/chapter-08/exercises.tex:101	tex/chapters/chapter-08/exercises.tex:101	defined
target		unknown	exr:ch08-17	label	tex/chapters/chapter-08/exercises.tex:107	tex/chapters/chapter-08/exercises.tex:107	defined
target		unknown	exr:ch08-18	label	tex/chapters/chapter-08/exercises.tex:123	tex/chapters/chapter-08/exercises.tex:123	defined
target		unknown	exr:ch08-19	label	tex/chapters/chapter-08/exercises.tex:135	tex/chapters/chapter-08/exercises.tex:135	defined
target		unknown	exr:ch08-20	label	tex/chapters/chapter-08/exercises.tex:156	tex/chapters/chapter-08/exercises.tex:156	defined
target		section	sec:ch08-main-theorem	label	tex/chapters/chapter-08/section-01.tex:2	tex/chapters/chapter-08/section-01.tex:2	defined
target		equation	eq:ch08-pointwise-ellipticity	label	tex/chapters/chapter-08/section-01.tex:17	tex/chapters/chapter-08/section-01.tex:17	defined
target		equation	eq:ch08-primal-problem	label	tex/chapters/chapter-08/section-01.tex:25	tex/chapters/chapter-08/section-01.tex:25	defined
target		equation	eq:ch08-primal-regularity	label	tex/chapters/chapter-08/section-01.tex:33	tex/chapters/chapter-08/section-01.tex:33	defined
target		equation	eq:ch08-adjoint-problem	label	tex/chapters/chapter-08/section-01.tex:39	tex/chapters/chapter-08/section-01.tex:39	defined
target		equation	eq:ch08-weight-element-comparability	label	tex/chapters/chapter-08/section-01.tex:59	tex/chapters/chapter-08/section-01.tex:59	defined
target		equation	eq:ch08-weight-infinity-bound	label	tex/chapters/chapter-08/section-01.tex:66	tex/chapters/chapter-08/section-01.tex:66	defined
target		equation	eq:ch08-weight-derivative-bound	label	tex/chapters/chapter-08/section-01.tex:72	tex/chapters/chapter-08/section-01.tex:72	defined
target		equation	eq:ch08-weighted-interpolation-estimates	label	tex/chapters/chapter-08/section-01.tex:87	tex/chapters/chapter-08/section-01.tex:87	defined
target		equation	eq:ch08-interpolation-orthogonality	label	tex/chapters/chapter-08/section-01.tex:101	tex/chapters/chapter-08/section-01.tex:101	defined
target		equation	eq:ch08-weighted-inverse-estimate	label	tex/chapters/chapter-08/section-01.tex:109	tex/chapters/chapter-08/section-01.tex:109	defined
target		equation	eq:ch08-galerkin-problem	label	tex/chapters/chapter-08/section-01.tex:120	tex/chapters/chapter-08/section-01.tex:120	defined
target		theorem	thm:ch08-main-max-norm-stability	label	tex/chapters/chapter-08/section-01.tex:129	tex/chapters/chapter-08/section-01.tex:129	defined
