Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:ch10-variational-crimes	label	tex/chapters/chapter-10.tex:4	tex/chapters/chapter-10.tex:4	defined
target		equation	eq:ch10-dirichlet-model	label	tex/chapters/chapter-10.tex:11	tex/chapters/chapter-10.tex:11	defined
target		equation	eq:ch10-conforming-inclusion	label	tex/chapters/chapter-10.tex:20	tex/chapters/chapter-10.tex:20	defined
target		section	sec:ch10-departure-framework	label	tex/chapters/chapter-10/section-01.tex:3	tex/chapters/chapter-10/section-01.tex:3	defined
target		lemma	lem:ch10-first-strang	label	tex/chapters/chapter-10/section-01.tex:11	tex/chapters/chapter-10/section-01.tex:11	defined
target		equation	eq:ch10-first-strang-estimate	label	tex/chapters/chapter-10/section-01.tex:26	tex/chapters/chapter-10/section-01.tex:26	defined
target		equation	eq:ch10-first-strang-proof-chain	label	tex/chapters/chapter-10/section-01.tex:54	tex/chapters/chapter-10/section-01.tex:54	defined
target		equation	eq:ch10-consistency-upper-bound	label	tex/chapters/chapter-10/section-01.tex:64	tex/chapters/chapter-10/section-01.tex:64	defined
target		equation	eq:ch10-consistency-lower-bound	label	tex/chapters/chapter-10/section-01.tex:71	tex/chapters/chapter-10/section-01.tex:71	defined
target		equation	eq:ch10-two-sided-discretization-error	label	tex/chapters/chapter-10/section-01.tex:79	tex/chapters/chapter-10/section-01.tex:79	defined
target		lemma	lem:ch10-symmetric-strang	label	tex/chapters/chapter-10/section-01.tex:103	tex/chapters/chapter-10/section-01.tex:103	defined
target		equation	eq:ch10-symmetric-strang-estimate	label	tex/chapters/chapter-10/section-01.tex:108	tex/chapters/chapter-10/section-01.tex:108	defined
target		lemma	lem:ch10-second-strang	label	tex/chapters/chapter-10/section-01.tex:125	tex/chapters/chapter-10/section-01.tex:125	defined
target		equation	eq:ch10-second-strang-estimate	label	tex/chapters/chapter-10/section-01.tex:140	tex/chapters/chapter-10/section-01.tex:140	defined
target		equation	eq:ch10-ah-projection	label	tex/chapters/chapter-10/section-01.tex:152	tex/chapters/chapter-10/section-01.tex:152	defined
target		equation	eq:ch10-ah-best-approximation	label	tex/chapters/chapter-10/section-01.tex:159	tex/chapters/chapter-10/section-01.tex:159	defined
target		equation	eq:ch10-second-strang-triangle	label	tex/chapters/chapter-10/section-01.tex:166	tex/chapters/chapter-10/section-01.tex:166	defined
target		section	sec:ch10-interpolated-boundary	label	tex/chapters/chapter-10/section-02.tex:2	tex/chapters/chapter-10/section-02.tex:2	defined
target		figure	fig:ch10-curved-triangulation	label	tex/chapters/chapter-10/section-02.tex:12	tex/chapters/chapter-10/section-02.tex:12	defined
target		equation	eq:ch10-curved-element-disks	label	tex/chapters/chapter-10/section-02.tex:20	tex/chapters/chapter-10/section-02.tex:20	defined
target		equation	eq:ch10-polynomial-infinity-h1	label	tex/chapters/chapter-10/section-02.tex:29	tex/chapters/chapter-10/section-02.tex:29	defined
target		equation	eq:ch10-lobatto-polynomial	label	tex/chapters/chapter-10/section-02.tex:38	tex/chapters/chapter-10/section-02.tex:38	defined
target		equation	eq:ch10-lobatto-weights	label	tex/chapters/chapter-10/section-02.tex:45	tex/chapters/chapter-10/section-02.tex:45	defined
target		lemma	lem:ch10-lobatto-exactness	label	tex/chapters/chapter-10/section-02.tex:51	tex/chapters/chapter-10/section-02.tex:51	defined
target		equation	eq:ch10-lobatto-exactness	label	tex/chapters/chapter-10/section-02.tex:56	tex/chapters/chapter-10/section-02.tex:56	defined
target		equation	eq:ch10-interpolation-quadrature-identity	label	tex/chapters/chapter-10/section-02.tex:66	tex/chapters/chapter-10/section-02.tex:66	defined
target		equation	eq:ch10-lobatto-remainder-vanishes	label	tex/chapters/chapter-10/section-02.tex:81	tex/chapters/chapter-10/section-02.tex:81	defined
target		corollary	cor:ch10-lobatto-error	label	tex/chapters/chapter-10/section-02.tex:92	tex/chapters/chapter-10/section-02.tex:92	defined
target		figure	fig:ch10-curved-nodal-variables	label	tex/chapters/chapter-10/section-02.tex:116	tex/chapters/chapter-10/section-02.tex:116	defined
target		equation	eq:ch10-interpolated-boundary-space	label	tex/chapters/chapter-10/section-02.tex:124	tex/chapters/chapter-10/section-02.tex:124	defined
target		equation	eq:ch10-smooth-domain-variational	label	tex/chapters/chapter-10/section-02.tex:132	tex/chapters/chapter-10/section-02.tex:132	defined
target		equation	eq:ch10-interpolated-boundary-discrete	label	tex/chapters/chapter-10/section-02.tex:139	tex/chapters/chapter-10/section-02.tex:139	defined
target		equation	eq:ch10-boundary-consistency-identity	label	tex/chapters/chapter-10/section-02.tex:152	tex/chapters/chapter-10/section-02.tex:152	defined
target		lemma	lem:ch10-local-curved-edge	label	tex/chapters/chapter-10/section-02.tex:160	tex/chapters/chapter-10/section-02.tex:160	defined
