Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:ch13-iterative-techniques-mixed-methods	label	tex/chapters/chapter-13.tex:4	tex/chapters/chapter-13.tex:4	defined
target		section	sec:ch13-iterated-penalty-method	label	tex/chapters/chapter-13/section-01.tex:3	tex/chapters/chapter-13/section-01.tex:3	defined
target		equation	eq:ch13-discrete-mixed-system	label	tex/chapters/chapter-13/section-01.tex:11	tex/chapters/chapter-13/section-01.tex:11	defined
target		equation	eq:ch13-continuity-conditions	label	tex/chapters/chapter-13/section-01.tex:21	tex/chapters/chapter-13/section-01.tex:21	defined
target		equation	eq:ch13-coercivity-and-inf-sup	label	tex/chapters/chapter-13/section-01.tex:31	tex/chapters/chapter-13/section-01.tex:31	defined
target		equation	eq:ch13-iterated-penalty-algorithm	label	tex/chapters/chapter-13/section-01.tex:43	tex/chapters/chapter-13/section-01.tex:43	defined
target		equation	eq:ch13-discrete-projected-constraint	label	tex/chapters/chapter-13/section-01.tex:54	tex/chapters/chapter-13/section-01.tex:54	defined
target		equation	eq:ch13-iterated-penalty-error-equation	label	tex/chapters/chapter-13/section-01.tex:84	tex/chapters/chapter-13/section-01.tex:84	defined
target		equation	eq:ch13-pressure-error-recurrence	label	tex/chapters/chapter-13/section-01.tex:92	tex/chapters/chapter-13/section-01.tex:92	defined
target		equation	eq:ch13-a-orthogonal-complement	label	tex/chapters/chapter-13/section-01.tex:102	tex/chapters/chapter-13/section-01.tex:102	defined
target		equation	eq:ch13-error-equation-on-complement	label	tex/chapters/chapter-13/section-01.tex:110	tex/chapters/chapter-13/section-01.tex:110	defined
target		equation	eq:ch13-successive-error-relation	label	tex/chapters/chapter-13/section-01.tex:118	tex/chapters/chapter-13/section-01.tex:118	defined
target		equation	eq:ch13-basic-error-contraction-bound	label	tex/chapters/chapter-13/section-01.tex:132	tex/chapters/chapter-13/section-01.tex:132	defined
target		equation	eq:ch13-right-inverse-L	label	tex/chapters/chapter-13/section-01.tex:148	tex/chapters/chapter-13/section-01.tex:148	defined
target		equation	eq:ch13-right-inverse-L-bound	label	tex/chapters/chapter-13/section-01.tex:155	tex/chapters/chapter-13/section-01.tex:155	defined
target		equation	eq:ch13-La-bound	label	tex/chapters/chapter-13/section-01.tex:180	tex/chapters/chapter-13/section-01.tex:180	defined
target		equation	eq:ch13-La-right-inverse	label	tex/chapters/chapter-13/section-01.tex:190	tex/chapters/chapter-13/section-01.tex:190	defined
target		equation	eq:ch13-complement-D-coercivity	label	tex/chapters/chapter-13/section-01.tex:199	tex/chapters/chapter-13/section-01.tex:199	defined
target		equation	eq:ch13-D-error-geometric-bound	label	tex/chapters/chapter-13/section-01.tex:208	tex/chapters/chapter-13/section-01.tex:208	defined
