Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:ch06-finite-element-multigrid-methods	label	tex/chapters/chapter-06.tex:4	tex/chapters/chapter-06.tex:4	defined
target		section	sec:ch06-exercises	label	tex/chapters/chapter-06/exercises.tex:3	tex/chapters/chapter-06/exercises.tex:3	defined
target		unknown	exr:ch06-01	label	tex/chapters/chapter-06/exercises.tex:7	tex/chapters/chapter-06/exercises.tex:7	defined
target		unknown	exr:ch06-02	label	tex/chapters/chapter-06/exercises.tex:12	tex/chapters/chapter-06/exercises.tex:12	defined
target		unknown	exr:ch06-03	label	tex/chapters/chapter-06/exercises.tex:17	tex/chapters/chapter-06/exercises.tex:17	defined
target		unknown	exr:ch06-04	label	tex/chapters/chapter-06/exercises.tex:22	tex/chapters/chapter-06/exercises.tex:22	defined
target		unknown	exr:ch06-05	label	tex/chapters/chapter-06/exercises.tex:27	tex/chapters/chapter-06/exercises.tex:27	defined
target		unknown	exr:ch06-06	label	tex/chapters/chapter-06/exercises.tex:32	tex/chapters/chapter-06/exercises.tex:32	defined
target		unknown	exr:ch06-07	label	tex/chapters/chapter-06/exercises.tex:37	tex/chapters/chapter-06/exercises.tex:37	defined
target		unknown	exr:ch06-08	label	tex/chapters/chapter-06/exercises.tex:50	tex/chapters/chapter-06/exercises.tex:50	defined
target		unknown	exr:ch06-09	label	tex/chapters/chapter-06/exercises.tex:63	tex/chapters/chapter-06/exercises.tex:63	defined
target		unknown	exr:ch06-10	label	tex/chapters/chapter-06/exercises.tex:74	tex/chapters/chapter-06/exercises.tex:74	defined
target		unknown	exr:ch06-11	label	tex/chapters/chapter-06/exercises.tex:84	tex/chapters/chapter-06/exercises.tex:84	defined
target		unknown	exr:ch06-12	label	tex/chapters/chapter-06/exercises.tex:89	tex/chapters/chapter-06/exercises.tex:89	defined
target		unknown	exr:ch06-13	label	tex/chapters/chapter-06/exercises.tex:94	tex/chapters/chapter-06/exercises.tex:94	defined
target		unknown	exr:ch06-14	label	tex/chapters/chapter-06/exercises.tex:99	tex/chapters/chapter-06/exercises.tex:99	defined
target		unknown	exr:ch06-15	label	tex/chapters/chapter-06/exercises.tex:114	tex/chapters/chapter-06/exercises.tex:114	defined
target		unknown	exr:ch06-16	label	tex/chapters/chapter-06/exercises.tex:124	tex/chapters/chapter-06/exercises.tex:124	defined
target		unknown	exr:ch06-17	label	tex/chapters/chapter-06/exercises.tex:129	tex/chapters/chapter-06/exercises.tex:129	defined
