Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:ch12-mixed-methods	label	tex/chapters/chapter-12.tex:4	tex/chapters/chapter-12.tex:4	defined
target		section	sec:ch12-examples-mixed-formulations	label	tex/chapters/chapter-12/section-01.tex:3	tex/chapters/chapter-12/section-01.tex:3	defined
target		equation	eq:ch12-stokes-equations	label	tex/chapters/chapter-12/section-01.tex:11	tex/chapters/chapter-12/section-01.tex:11	defined
target		equation	eq:ch12-stokes-first-variational-identity	label	tex/chapters/chapter-12/section-01.tex:26	tex/chapters/chapter-12/section-01.tex:26	defined
target		equation	eq:ch12-stokes-second-variational-identity	label	tex/chapters/chapter-12/section-01.tex:33	tex/chapters/chapter-12/section-01.tex:33	defined
target		equation	eq:ch12-stokes-a-form	label	tex/chapters/chapter-12/section-01.tex:40	tex/chapters/chapter-12/section-01.tex:40	defined
target		equation	eq:ch12-divergence-b-form	label	tex/chapters/chapter-12/section-01.tex:49	tex/chapters/chapter-12/section-01.tex:49	defined
target		equation	eq:ch12-stokes-abstract-problem	label	tex/chapters/chapter-12/section-01.tex:63	tex/chapters/chapter-12/section-01.tex:63	defined
target		equation	eq:ch12-porous-medium-pressure-equation	label	tex/chapters/chapter-12/section-01.tex:75	tex/chapters/chapter-12/section-01.tex:75	defined
target		equation	eq:ch12-porous-medium-a-form	label	tex/chapters/chapter-12/section-01.tex:93	tex/chapters/chapter-12/section-01.tex:93	defined
target		equation	eq:ch12-porous-medium-mixed-problem	label	tex/chapters/chapter-12/section-01.tex:101	tex/chapters/chapter-12/section-01.tex:101	defined
target		equation	eq:ch12-hdiv-norm	label	tex/chapters/chapter-12/section-01.tex:116	tex/chapters/chapter-12/section-01.tex:116	defined
target		section	sec:ch12-abstract-mixed-formulation	label	tex/chapters/chapter-12/section-02.tex:3	tex/chapters/chapter-12/section-02.tex:3	defined
target		equation	eq:ch12-bilinear-form-continuity	label	tex/chapters/chapter-12/section-02.tex:11	tex/chapters/chapter-12/section-02.tex:11	defined
target		equation	eq:ch12-D-continuity	label	tex/chapters/chapter-12/section-02.tex:22	tex/chapters/chapter-12/section-02.tex:22	defined
target		equation	eq:ch12-b-as-D-inner-product	label	tex/chapters/chapter-12/section-02.tex:29	tex/chapters/chapter-12/section-02.tex:29	defined
target		equation	eq:ch12-general-mixed-problem	label	tex/chapters/chapter-12/section-02.tex:38	tex/chapters/chapter-12/section-02.tex:38	defined
target		equation	eq:ch12-kernel-Z	label	tex/chapters/chapter-12/section-02.tex:50	tex/chapters/chapter-12/section-02.tex:50	defined
target		equation	eq:ch12-reduced-kernel-problem	label	tex/chapters/chapter-12/section-02.tex:57	tex/chapters/chapter-12/section-02.tex:57	defined
target		equation	eq:ch12-coercivity-on-Z	label	tex/chapters/chapter-12/section-02.tex:64	tex/chapters/chapter-12/section-02.tex:64	defined
target		equation	eq:ch12-homogeneous-mixed-problem	label	tex/chapters/chapter-12/section-02.tex:85	tex/chapters/chapter-12/section-02.tex:85	defined
target		equation	eq:ch12-pressure-recovery	label	tex/chapters/chapter-12/section-02.tex:98	tex/chapters/chapter-12/section-02.tex:98	defined
target		equation	eq:ch12-continuous-inf-sup	label	tex/chapters/chapter-12/section-02.tex:111	tex/chapters/chapter-12/section-02.tex:111	defined
target		equation	eq:ch12-abstract-b-equation	label	tex/chapters/chapter-12/section-02.tex:120	tex/chapters/chapter-12/section-02.tex:120	defined
target		lemma	lem:ch12-inf-sup-unique-solvability	label	tex/chapters/chapter-12/section-02.tex:127	tex/chapters/chapter-12/section-02.tex:127	defined
target		equation	eq:ch12-operator-T-definition	label	tex/chapters/chapter-12/section-02.tex:136	tex/chapters/chapter-12/section-02.tex:136	defined
target		section	sec:ch12-discrete-mixed-formulation	label	tex/chapters/chapter-12/section-03.tex:3	tex/chapters/chapter-12/section-03.tex:3	defined
target		equation	eq:ch12-discrete-mixed-problem	label	tex/chapters/chapter-12/section-03.tex:11	tex/chapters/chapter-12/section-03.tex:11	defined
