Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:ch3-general-stability-convergence	label	tex/chapters/chapter-03/section-05.tex:4	tex/chapters/chapter-03/section-05.tex:4	defined
target		subsection	subsec:ch3-scheme-description	label	tex/chapters/chapter-03/section-05.tex:26	tex/chapters/chapter-03/section-05.tex:26	defined
target		equation	eq:ch3-discrete-force-data	label	tex/chapters/chapter-03/section-05.tex:31	tex/chapters/chapter-03/section-05.tex:31	defined
target		equation	eq:ch3-discrete-initial-data	label	tex/chapters/chapter-03/section-05.tex:36	tex/chapters/chapter-03/section-05.tex:36	defined
target		equation	eq:ch3-discrete-space-l2-inclusion	label	tex/chapters/chapter-03/section-05.tex:47	tex/chapters/chapter-03/section-05.tex:47	defined
target		equation	eq:ch3-discrete-norm-lower-bound	label	tex/chapters/chapter-03/section-05.tex:53	tex/chapters/chapter-03/section-05.tex:53	defined
target		equation	eq:ch3-discrete-stability-constant	label	tex/chapters/chapter-03/section-05.tex:59	tex/chapters/chapter-03/section-05.tex:59	defined
target		equation	eq:ch3-discrete-trilinear-cancellation	label	tex/chapters/chapter-03/section-05.tex:68	tex/chapters/chapter-03/section-05.tex:68	defined
target		equation	eq:ch3-discrete-trilinear-continuity	label	tex/chapters/chapter-03/section-05.tex:74	tex/chapters/chapter-03/section-05.tex:74	defined
target		equation	eq:ch3-discrete-time-step	label	tex/chapters/chapter-03/section-05.tex:81	tex/chapters/chapter-03/section-05.tex:81	defined
target		equation	eq:ch3-discrete-force-average	label	tex/chapters/chapter-03/section-05.tex:87	tex/chapters/chapter-03/section-05.tex:87	defined
target		equation	eq:ch3-discrete-initial-projection	label	tex/chapters/chapter-03/section-05.tex:97	tex/chapters/chapter-03/section-05.tex:97	defined
target		equation	eq:ch3-discrete-initial-projection-bound	label	tex/chapters/chapter-03/section-05.tex:103	tex/chapters/chapter-03/section-05.tex:103	defined
target		unknown	scheme:ch3-fully-implicit	label	tex/chapters/chapter-03/section-05.tex:106	tex/chapters/chapter-03/section-05.tex:106	defined
target		equation	eq:ch3-scheme-51	label	tex/chapters/chapter-03/section-05.tex:113	tex/chapters/chapter-03/section-05.tex:113	defined
target		unknown	scheme:ch3-crank-nicholson	label	tex/chapters/chapter-03/section-05.tex:116	tex/chapters/chapter-03/section-05.tex:116	defined
target		equation	eq:ch3-scheme-52	label	tex/chapters/chapter-03/section-05.tex:124	tex/chapters/chapter-03/section-05.tex:124	defined
target		unknown	scheme:ch3-linear-implicit	label	tex/chapters/chapter-03/section-05.tex:127	tex/chapters/chapter-03/section-05.tex:127	defined
target		equation	eq:ch3-scheme-53	label	tex/chapters/chapter-03/section-05.tex:134	tex/chapters/chapter-03/section-05.tex:134	defined
target		unknown	scheme:ch3-explicit	label	tex/chapters/chapter-03/section-05.tex:138	tex/chapters/chapter-03/section-05.tex:138	defined
target		equation	eq:ch3-scheme-54	label	tex/chapters/chapter-03/section-05.tex:145	tex/chapters/chapter-03/section-05.tex:145	defined
target		equation	eq:ch3-discrete-linear-form	label	tex/chapters/chapter-03/section-05.tex:152	tex/chapters/chapter-03/section-05.tex:152	defined
target		equation	eq:ch3-discrete-linear-coercivity	label	tex/chapters/chapter-03/section-05.tex:157	tex/chapters/chapter-03/section-05.tex:157	defined
target		remark	rem:ch3-discrete-matrix-properties	label	tex/chapters/chapter-03/section-05.tex:163	tex/chapters/chapter-03/section-05.tex:163	defined
target		remark	rem:ch3-related-schemes	label	tex/chapters/chapter-03/section-05.tex:179	tex/chapters/chapter-03/section-05.tex:179	defined
target		equation	eq:ch3-scheme-51-nonlinear	label	tex/chapters/chapter-03/section-05.tex:187	tex/chapters/chapter-03/section-05.tex:187	defined
target		equation	eq:ch3-scheme-52-nonlinear	label	tex/chapters/chapter-03/section-05.tex:196	tex/chapters/chapter-03/section-05.tex:196	defined
target		equation	eq:ch3-scheme-53-crank-nicholson	label	tex/chapters/chapter-03/section-05.tex:208	tex/chapters/chapter-03/section-05.tex:208	defined
target		unknown	subsubsec:ch3-schemes-51-52-stability-theorems	label	tex/chapters/chapter-03/section-05.tex:244	tex/chapters/chapter-03/section-05.tex:244	defined
target		definition	def:ch3-lp-stability	label	tex/chapters/chapter-03/section-05.tex:250	tex/chapters/chapter-03/section-05.tex:250	defined
target		subsection	subsec:ch3-scheme-54-stability	label	tex/chapters/chapter-03/section-05.tex:256	tex/chapters/chapter-03/section-05.tex:256	defined
target		unknown	subsubsec:ch3-scheme-54-apriori-estimates	label	tex/chapters/chapter-03/section-05.tex:259	tex/chapters/chapter-03/section-05.tex:259	defined
target		lemma	lem:ch3-scheme-54-apriori-bounds	label	tex/chapters/chapter-03/section-05.tex:263	tex/chapters/chapter-03/section-05.tex:263	defined
target		equation	eq:ch3-scheme-54-first-stability-condition	label	tex/chapters/chapter-03/section-05.tex:268	tex/chapters/chapter-03/section-05.tex:268	defined
target		equation	eq:ch3-scheme-54-second-stability-condition	label	tex/chapters/chapter-03/section-05.tex:273	tex/chapters/chapter-03/section-05.tex:273	defined
target		equation	eq:ch3-scheme-54-data-bound	label	tex/chapters/chapter-03/section-05.tex:279	tex/chapters/chapter-03/section-05.tex:279	defined
target		equation	eq:ch3-scheme-54-uniform-bound	label	tex/chapters/chapter-03/section-05.tex:285	tex/chapters/chapter-03/section-05.tex:285	defined
target		equation	eq:ch3-scheme-54-energy-bound	label	tex/chapters/chapter-03/section-05.tex:289	tex/chapters/chapter-03/section-05.tex:289	defined
target		equation	eq:ch3-scheme-54-increment-bound	label	tex/chapters/chapter-03/section-05.tex:294	tex/chapters/chapter-03/section-05.tex:294	defined
target		equation	eq:ch3-scheme-54-polarization-identity	label	tex/chapters/chapter-03/section-05.tex:303	tex/chapters/chapter-03/section-05.tex:303	defined
target		equation	eq:ch3-scheme-54-preliminary-energy	label	tex/chapters/chapter-03/section-05.tex:319	tex/chapters/chapter-03/section-05.tex:319	defined
target		equation	eq:ch3-scheme-54-increment-identity	label	tex/chapters/chapter-03/section-05.tex:330	tex/chapters/chapter-03/section-05.tex:330	defined
target		equation	eq:ch3-scheme-54-increment-estimate	label	tex/chapters/chapter-03/section-05.tex:360	tex/chapters/chapter-03/section-05.tex:360	defined
target		equation	eq:ch3-scheme-54-step-inequality	label	tex/chapters/chapter-03/section-05.tex:369	tex/chapters/chapter-03/section-05.tex:369	defined
target		equation	eq:ch3-scheme-54-summed-inequality	label	tex/chapters/chapter-03/section-05.tex:376	tex/chapters/chapter-03/section-05.tex:376	defined
target		equation	eq:ch3-scheme-54-mu-r	label	tex/chapters/chapter-03/section-05.tex:382	tex/chapters/chapter-03/section-05.tex:382	defined
target		equation	eq:ch3-scheme-54-inductive-bound	label	tex/chapters/chapter-03/section-05.tex:389	tex/chapters/chapter-03/section-05.tex:389	defined
target		equation	eq:ch3-scheme-54-mu-bound	label	tex/chapters/chapter-03/section-05.tex:400	tex/chapters/chapter-03/section-05.tex:400	defined
target		equation	eq:ch3-scheme-54-recurrence-uniform-bound	label	tex/chapters/chapter-03/section-05.tex:414	tex/chapters/chapter-03/section-05.tex:414	defined
target		equation	eq:ch3-scheme-54-induction-step	label	tex/chapters/chapter-03/section-05.tex:423	tex/chapters/chapter-03/section-05.tex:423	defined
target		equation	eq:ch3-scheme-54-final-increment-estimate	label	tex/chapters/chapter-03/section-05.tex:432	tex/chapters/chapter-03/section-05.tex:432	defined
target		unknown	subsubsec:ch3-proof-strong-prolongation	label	tex/chapters/chapter-03/section-05.tex:439	tex/chapters/chapter-03/section-05.tex:439	defined
target		lemma	lem:ch3-time-dependent-recovery-sequence	label	tex/chapters/chapter-03/section-05.tex:445	tex/chapters/chapter-03/section-05.tex:445	defined
target		lemma	lem:ch3-scheme-51-strong-prolongation	label	tex/chapters/chapter-03/section-05.tex:463	tex/chapters/chapter-03/section-05.tex:463	defined
target		equation	eq:ch3-scheme-51-strong-prolongation	label	tex/chapters/chapter-03/section-05.tex:468	tex/chapters/chapter-03/section-05.tex:468	defined
target		equation	eq:ch3-final-value-weak-limit	label	tex/chapters/chapter-03/section-05.tex:482	tex/chapters/chapter-03/section-05.tex:482	defined
target		equation	eq:ch3-final-value-identification	label	tex/chapters/chapter-03/section-05.tex:488	tex/chapters/chapter-03/section-05.tex:488	defined
target		equation	eq:ch3-strong-prolongation-x3	label	tex/chapters/chapter-03/section-05.tex:511	tex/chapters/chapter-03/section-05.tex:511	defined
target		equation	eq:ch3-strong-prolongation-energy-limit	label	tex/chapters/chapter-03/section-05.tex:529	tex/chapters/chapter-03/section-05.tex:529	defined
target		unknown	subsubsec:ch3-proof-convergence-other-cases	label	tex/chapters/chapter-03/section-05.tex:574	tex/chapters/chapter-03/section-05.tex:574	defined
target		unknown	subsubsec:ch3-scheme-54-stability-theorem	label	tex/chapters/chapter-03/section-05.tex:599	tex/chapters/chapter-03/section-05.tex:599	defined
target		equation	eq:ch3-scheme-54-approximate-function	label	tex/chapters/chapter-03/section-05.tex:604	tex/chapters/chapter-03/section-05.tex:604	defined
target		equation	eq:ch3-scheme-54-time-reconstruction	label	tex/chapters/chapter-03/section-05.tex:609	tex/chapters/chapter-03/section-05.tex:609	defined
target		theorem	thm:ch3-scheme-54-stability	label	tex/chapters/chapter-03/section-05.tex:615	tex/chapters/chapter-03/section-05.tex:615	defined
target		equation	eq:ch3-schemes-51-52-approximate-function	label	tex/chapters/chapter-03/section-05.tex:624	tex/chapters/chapter-03/section-05.tex:624	defined
target		equation	eq:ch3-schemes-51-52-time-reconstruction	label	tex/chapters/chapter-03/section-05.tex:635	tex/chapters/chapter-03/section-05.tex:635	defined
target		equation	eq:ch3-schemes-51-52-linfty-bound	label	tex/chapters/chapter-03/section-05.tex:640	tex/chapters/chapter-03/section-05.tex:640	defined
target		equation	eq:ch3-schemes-51-52-l2-bound	label	tex/chapters/chapter-03/section-05.tex:644	tex/chapters/chapter-03/section-05.tex:644	defined
target		equation	eq:ch3-prolongation-stability	label	tex/chapters/chapter-03/section-05.tex:650	tex/chapters/chapter-03/section-05.tex:650	defined
target		theorem	thm:ch3-schemes-51-52-stability	label	tex/chapters/chapter-03/section-05.tex:660	tex/chapters/chapter-03/section-05.tex:660	defined
target		remark	rem:ch3-increment-estimate-role	label	tex/chapters/chapter-03/section-05.tex:666	tex/chapters/chapter-03/section-05.tex:666	defined
target		subsection	subsec:ch3-scheme-53-stability	label	tex/chapters/chapter-03/section-05.tex:671	tex/chapters/chapter-03/section-05.tex:671	defined
target		equation	eq:ch3-scheme-53-basic-trilinear-bound	label	tex/chapters/chapter-03/section-05.tex:679	tex/chapters/chapter-03/section-05.tex:679	defined
target		equation	eq:ch3-scheme-53-improved-trilinear-bound	label	tex/chapters/chapter-03/section-05.tex:685	tex/chapters/chapter-03/section-05.tex:685	defined
target		equation	eq:ch3-scheme-53-s1-bound	label	tex/chapters/chapter-03/section-05.tex:690	tex/chapters/chapter-03/section-05.tex:690	defined
target		unknown	subsubsec:ch3-scheme-53-apriori-estimates	label	tex/chapters/chapter-03/section-05.tex:695	tex/chapters/chapter-03/section-05.tex:695	defined
target		lemma	lem:ch3-scheme-53-apriori-bounds	label	tex/chapters/chapter-03/section-05.tex:699	tex/chapters/chapter-03/section-05.tex:699	defined
target		equation	eq:ch3-scheme-53-stability-conditions	label	tex/chapters/chapter-03/section-05.tex:704	tex/chapters/chapter-03/section-05.tex:704	defined
target		equation	eq:ch3-scheme-53-uniform-bound	label	tex/chapters/chapter-03/section-05.tex:713	tex/chapters/chapter-03/section-05.tex:713	defined
target		equation	eq:ch3-scheme-53-increment-bound	label	tex/chapters/chapter-03/section-05.tex:717	tex/chapters/chapter-03/section-05.tex:717	defined
target		equation	eq:ch3-scheme-53-energy-bound	label	tex/chapters/chapter-03/section-05.tex:721	tex/chapters/chapter-03/section-05.tex:721	defined
target		equation	eq:ch3-scheme-53-energy-identity	label	tex/chapters/chapter-03/section-05.tex:732	tex/chapters/chapter-03/section-05.tex:732	defined
target		equation	eq:ch3-scheme-53-step-inequality	label	tex/chapters/chapter-03/section-05.tex:753	tex/chapters/chapter-03/section-05.tex:753	defined
target		equation	eq:ch3-scheme-53-summed-inequality	label	tex/chapters/chapter-03/section-05.tex:761	tex/chapters/chapter-03/section-05.tex:761	defined
target		equation	eq:ch3-scheme-53-lambda-r	label	tex/chapters/chapter-03/section-05.tex:767	tex/chapters/chapter-03/section-05.tex:767	defined
target		equation	eq:ch3-scheme-53-induction-condition	label	tex/chapters/chapter-03/section-05.tex:774	tex/chapters/chapter-03/section-05.tex:774	defined
target		equation	eq:ch3-scheme-53-inductive-bound	label	tex/chapters/chapter-03/section-05.tex:782	tex/chapters/chapter-03/section-05.tex:782	defined
