Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:ch2-discrete-inequalities-compactness	label	tex/chapters/chapter-02/section-02.tex:3	tex/chapters/chapter-02/section-02.tex:3	defined
target		subsection	subsec:ch2-discrete-sobolev-step-functions	label	tex/chapters/chapter-02/section-02.tex:8	tex/chapters/chapter-02/section-02.tex:8	defined
target		equation	eq:ch2-step-cell	label	tex/chapters/chapter-02/section-02.tex:15	tex/chapters/chapter-02/section-02.tex:15	defined
target		equation	eq:ch2-centered-difference	label	tex/chapters/chapter-02/section-02.tex:22	tex/chapters/chapter-02/section-02.tex:22	defined
target		theorem	thm:ch2-discrete-sobolev-step	label	tex/chapters/chapter-02/section-02.tex:28	tex/chapters/chapter-02/section-02.tex:28	defined
target		equation	eq:ch2-discrete-sobolev-step-bound	label	tex/chapters/chapter-02/section-02.tex:33	tex/chapters/chapter-02/section-02.tex:33	defined
target		equation	eq:ch2-step-function-expansion	label	tex/chapters/chapter-02/section-02.tex:38	tex/chapters/chapter-02/section-02.tex:38	defined
target		equation	eq:ch2-discrete-sobolev-scalar-difference	label	tex/chapters/chapter-02/section-02.tex:63	tex/chapters/chapter-02/section-02.tex:63	defined
target		equation	eq:ch2-discrete-sobolev-telescoping	label	tex/chapters/chapter-02/section-02.tex:75	tex/chapters/chapter-02/section-02.tex:75	defined
target		equation	eq:ch2-discrete-sobolev-pointwise	label	tex/chapters/chapter-02/section-02.tex:97	tex/chapters/chapter-02/section-02.tex:97	defined
target		equation	eq:ch2-discrete-sobolev-wi	label	tex/chapters/chapter-02/section-02.tex:102	tex/chapters/chapter-02/section-02.tex:102	defined
target		equation	eq:ch2-discrete-sobolev-wi-integral	label	tex/chapters/chapter-02/section-02.tex:109	tex/chapters/chapter-02/section-02.tex:109	defined
target		lemma	lem:ch2-gagliardo-product-inequality	label	tex/chapters/chapter-02/section-02.tex:136	tex/chapters/chapter-02/section-02.tex:136	defined
target		equation	eq:ch2-gagliardo-product-inequality	label	tex/chapters/chapter-02/section-02.tex:142	tex/chapters/chapter-02/section-02.tex:142	defined
target		remark	rem:ch2-discrete-sobolev-critical-case	label	tex/chapters/chapter-02/section-02.tex:150	tex/chapters/chapter-02/section-02.tex:150	defined
target		equation	eq:ch2-discrete-sobolev-critical-bound	label	tex/chapters/chapter-02/section-02.tex:155	tex/chapters/chapter-02/section-02.tex:155	defined
target		proposition	prop:ch2-discrete-ladyzhenskaya-step	label	tex/chapters/chapter-02/section-02.tex:162	tex/chapters/chapter-02/section-02.tex:162	defined
target		equation	eq:ch2-discrete-ladyzhenskaya-two-dimensional	label	tex/chapters/chapter-02/section-02.tex:169	tex/chapters/chapter-02/section-02.tex:169	defined
target		equation	eq:ch2-discrete-ladyzhenskaya-three-dimensional	label	tex/chapters/chapter-02/section-02.tex:176	tex/chapters/chapter-02/section-02.tex:176	defined
target		equation	eq:ch2-discrete-ladyzhenskaya-pointwise	label	tex/chapters/chapter-02/section-02.tex:192	tex/chapters/chapter-02/section-02.tex:192	defined
target		equation	eq:ch2-discrete-ladyzhenskaya-supremum	label	tex/chapters/chapter-02/section-02.tex:202	tex/chapters/chapter-02/section-02.tex:202	defined
target		equation	eq:ch2-discrete-ladyzhenskaya-two-dimensional-proof	label	tex/chapters/chapter-02/section-02.tex:216	tex/chapters/chapter-02/section-02.tex:216	defined
target		equation	eq:ch2-translation-invariant-l2	label	tex/chapters/chapter-02/section-02.tex:222	tex/chapters/chapter-02/section-02.tex:222	defined
target		equation	eq:ch2-discrete-ladyzhenskaya-three-dimensional-proof	label	tex/chapters/chapter-02/section-02.tex:245	tex/chapters/chapter-02/section-02.tex:245	defined
target		remark	rem:ch2-step-inequalities-unbounded-support	label	tex/chapters/chapter-02/section-02.tex:253	tex/chapters/chapter-02/section-02.tex:253	defined
target		subsection	subsec:ch2-discrete-compactness-step-functions	label	tex/chapters/chapter-02/section-02.tex:258	tex/chapters/chapter-02/section-02.tex:258	defined
target		equation	eq:ch2-step-compactness-exponents-subcritical	label	tex/chapters/chapter-02/section-02.tex:265	tex/chapters/chapter-02/section-02.tex:265	defined
target		equation	eq:ch2-step-compactness-exponents-critical	label	tex/chapters/chapter-02/section-02.tex:271	tex/chapters/chapter-02/section-02.tex:271	defined
target		theorem	thm:ch2-discrete-compactness-step	label	tex/chapters/chapter-02/section-02.tex:277	tex/chapters/chapter-02/section-02.tex:277	defined
target		equation	eq:ch2-step-family-union	label	tex/chapters/chapter-02/section-02.tex:281	tex/chapters/chapter-02/section-02.tex:281	defined
target		equation	eq:ch2-step-family-fixed-support	label	tex/chapters/chapter-02/section-02.tex:287	tex/chapters/chapter-02/section-02.tex:287	defined
target		equation	eq:ch2-step-family-uniform-bound	label	tex/chapters/chapter-02/section-02.tex:294	tex/chapters/chapter-02/section-02.tex:294	defined
target		equation	eq:ch2-step-compactness-tightness	label	tex/chapters/chapter-02/section-02.tex:306	tex/chapters/chapter-02/section-02.tex:306	defined
target		equation	eq:ch2-step-compactness-translation	label	tex/chapters/chapter-02/section-02.tex:312	tex/chapters/chapter-02/section-02.tex:312	defined
target		equation	eq:ch2-translation-operator	label	tex/chapters/chapter-02/section-02.tex:317	tex/chapters/chapter-02/section-02.tex:317	defined
target		equation	eq:ch2-step-compactness-tightness-bound	label	tex/chapters/chapter-02/section-02.tex:325	tex/chapters/chapter-02/section-02.tex:325	defined
target		equation	eq:ch2-step-compactness-interpolation	label	tex/chapters/chapter-02/section-02.tex:349	tex/chapters/chapter-02/section-02.tex:349	defined
target		equation	eq:ch2-step-compactness-interpolation-translation	label	tex/chapters/chapter-02/section-02.tex:361	tex/chapters/chapter-02/section-02.tex:361	defined
target		equation	eq:ch2-step-compactness-lp-translation	label	tex/chapters/chapter-02/section-02.tex:368	tex/chapters/chapter-02/section-02.tex:368	defined
target		lemma	lem:ch2-multidirectional-translation	label	tex/chapters/chapter-02/section-02.tex:375	tex/chapters/chapter-02/section-02.tex:375	defined
target		equation	eq:ch2-multidirectional-translation-bound	label	tex/chapters/chapter-02/section-02.tex:380	tex/chapters/chapter-02/section-02.tex:380	defined
target		equation	eq:ch2-translation-telescoping-operator	label	tex/chapters/chapter-02/section-02.tex:389	tex/chapters/chapter-02/section-02.tex:389	defined
target		equation	eq:ch2-translation-isometry	label	tex/chapters/chapter-02/section-02.tex:398	tex/chapters/chapter-02/section-02.tex:398	defined
target		lemma	lem:ch2-one-direction-translation	label	tex/chapters/chapter-02/section-02.tex:403	tex/chapters/chapter-02/section-02.tex:403	defined
target		equation	eq:ch2-one-direction-translation-bound	label	tex/chapters/chapter-02/section-02.tex:409	tex/chapters/chapter-02/section-02.tex:409	defined
target		equation	eq:ch2-translation-grid-decomposition	label	tex/chapters/chapter-02/section-02.tex:424	tex/chapters/chapter-02/section-02.tex:424	defined
target		equation	eq:ch2-translation-grid-telescoping	label	tex/chapters/chapter-02/section-02.tex:431	tex/chapters/chapter-02/section-02.tex:431	defined
target		equation	eq:ch2-translation-grid-majoration	label	tex/chapters/chapter-02/section-02.tex:438	tex/chapters/chapter-02/section-02.tex:438	defined
target		equation	eq:ch2-translation-grid-majoration-reduced	label	tex/chapters/chapter-02/section-02.tex:445	tex/chapters/chapter-02/section-02.tex:445	defined
target		remark	rem:ch2-step-compactness-sequence	label	tex/chapters/chapter-02/section-02.tex:458	tex/chapters/chapter-02/section-02.tex:458	defined
target		remark	rem:ch2-finite-difference-compactness	label	tex/chapters/chapter-02/section-02.tex:464	tex/chapters/chapter-02/section-02.tex:464	defined
target		equation	eq:ch2-finite-difference-unit-family	label	tex/chapters/chapter-02/section-02.tex:469	tex/chapters/chapter-02/section-02.tex:469	defined
target		equation	eq:ch2-finite-difference-divfree-family	label	tex/chapters/chapter-02/section-02.tex:475	tex/chapters/chapter-02/section-02.tex:475	defined
target		subsection	subsec:ch2-discrete-sobolev-nonconforming	label	tex/chapters/chapter-02/section-02.tex:481	tex/chapters/chapter-02/section-02.tex:481	defined
target		equation	eq:ch2-nonconforming-expansion	label	tex/chapters/chapter-02/section-02.tex:492	tex/chapters/chapter-02/section-02.tex:492	defined
target		theorem	thm:ch2-discrete-sobolev-nonconforming	label	tex/chapters/chapter-02/section-02.tex:503	tex/chapters/chapter-02/section-02.tex:503	defined
target		equation	eq:ch2-nonconforming-sobolev-bound	label	tex/chapters/chapter-02/section-02.tex:509	tex/chapters/chapter-02/section-02.tex:509	defined
target		equation	eq:ch2-nonconforming-duality-bound	label	tex/chapters/chapter-02/section-02.tex:519	tex/chapters/chapter-02/section-02.tex:519	defined
target		equation	eq:ch2-dirichlet-regularity-dual	label	tex/chapters/chapter-02/section-02.tex:533	tex/chapters/chapter-02/section-02.tex:533	defined
target		equation	eq:ch2-dirichlet-gradient-dual-bound	label	tex/chapters/chapter-02/section-02.tex:540	tex/chapters/chapter-02/section-02.tex:540	defined
target		equation	eq:ch2-nonconforming-duality-decomposition	label	tex/chapters/chapter-02/section-02.tex:561	tex/chapters/chapter-02/section-02.tex:561	defined
target		equation	eq:ch2-nonconforming-volume-term-bound	label	tex/chapters/chapter-02/section-02.tex:571	tex/chapters/chapter-02/section-02.tex:571	defined
target		remark	rem:ch2-nonconforming-domain-constant	label	tex/chapters/chapter-02/section-02.tex:594	tex/chapters/chapter-02/section-02.tex:594	defined
target		remark	rem:ch2-nonconforming-critical-case	label	tex/chapters/chapter-02/section-02.tex:600	tex/chapters/chapter-02/section-02.tex:600	defined
target		equation	eq:ch2-nonconforming-critical-intermediate	label	tex/chapters/chapter-02/section-02.tex:617	tex/chapters/chapter-02/section-02.tex:617	defined
target		equation	eq:ch2-nonconforming-critical-bound	label	tex/chapters/chapter-02/section-02.tex:624	tex/chapters/chapter-02/section-02.tex:624	defined
target		remark	rem:ch2-nonconforming-ladyzhenskaya	label	tex/chapters/chapter-02/section-02.tex:631	tex/chapters/chapter-02/section-02.tex:631	defined
target		subsection	subsec:ch2-discrete-compactness-nonconforming	label	tex/chapters/chapter-02/section-02.tex:636	tex/chapters/chapter-02/section-02.tex:636	defined
target		equation	eq:ch2-nonconforming-space-expansion	label	tex/chapters/chapter-02/section-02.tex:644	tex/chapters/chapter-02/section-02.tex:644	defined
target		equation	eq:ch2-nonconforming-discrete-inner-product	label	tex/chapters/chapter-02/section-02.tex:653	tex/chapters/chapter-02/section-02.tex:653	defined
target		theorem	thm:ch2-discrete-compactness-nonconforming	label	tex/chapters/chapter-02/section-02.tex:659	tex/chapters/chapter-02/section-02.tex:659	defined
target		equation	eq:ch2-nonconforming-family-union	label	tex/chapters/chapter-02/section-02.tex:663	tex/chapters/chapter-02/section-02.tex:663	defined
target		equation	eq:ch2-nonconforming-family-uniform-bound	label	tex/chapters/chapter-02/section-02.tex:668	tex/chapters/chapter-02/section-02.tex:668	defined
target		equation	eq:ch2-nonconforming-orthogonal-projection	label	tex/chapters/chapter-02/section-02.tex:680	tex/chapters/chapter-02/section-02.tex:680	defined
target		equation	eq:ch2-nonconforming-projection-contraction	label	tex/chapters/chapter-02/section-02.tex:685	tex/chapters/chapter-02/section-02.tex:685	defined
target		equation	eq:ch2-nonconforming-projection-error-convergence	label	tex/chapters/chapter-02/section-02.tex:702	tex/chapters/chapter-02/section-02.tex:702	defined
target		lemma	lem:ch2-nonconforming-projection-error	label	tex/chapters/chapter-02/section-02.tex:709	tex/chapters/chapter-02/section-02.tex:709	defined
