Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:ch1-numerical-algorithms	label	tex/chapters/chapter-01/section-05.tex:3	tex/chapters/chapter-01/section-05.tex:3	defined
target		subsection	subsec:ch1-uzawa-algorithm	label	tex/chapters/chapter-01/section-05.tex:13	tex/chapters/chapter-01/section-05.tex:13	defined
target		equation	eq:ch1-uzawa-initial-pressure	label	tex/chapters/chapter-01/section-05.tex:22	tex/chapters/chapter-01/section-05.tex:22	defined
target		equation	eq:ch1-uzawa-velocity-step	label	tex/chapters/chapter-01/section-05.tex:33	tex/chapters/chapter-01/section-05.tex:33	defined
target		equation	eq:ch1-uzawa-pressure-step	label	tex/chapters/chapter-01/section-05.tex:43	tex/chapters/chapter-01/section-05.tex:43	defined
target		equation	eq:ch1-uzawa-dirichlet-step	label	tex/chapters/chapter-01/section-05.tex:55	tex/chapters/chapter-01/section-05.tex:55	defined
target		equation	eq:ch1-uzawa-pressure-update	label	tex/chapters/chapter-01/section-05.tex:60	tex/chapters/chapter-01/section-05.tex:60	defined
target		theorem	thm:ch1-uzawa-convergence	label	tex/chapters/chapter-01/section-05.tex:67	tex/chapters/chapter-01/section-05.tex:67	defined
target		equation	eq:ch1-uzawa-step-condition	label	tex/chapters/chapter-01/section-05.tex:71	tex/chapters/chapter-01/section-05.tex:71	defined
target		equation	eq:ch1-uzawa-exact-variational-equation	label	tex/chapters/chapter-01/section-05.tex:81	tex/chapters/chapter-01/section-05.tex:81	defined
target		equation	eq:ch1-uzawa-error-identity	label	tex/chapters/chapter-01/section-05.tex:90	tex/chapters/chapter-01/section-05.tex:90	defined
target		equation	eq:ch1-uzawa-velocity-error	label	tex/chapters/chapter-01/section-05.tex:95	tex/chapters/chapter-01/section-05.tex:95	defined
target		equation	eq:ch1-uzawa-pressure-error	label	tex/chapters/chapter-01/section-05.tex:99	tex/chapters/chapter-01/section-05.tex:99	defined
target		equation	eq:ch1-uzawa-pressure-energy	label	tex/chapters/chapter-01/section-05.tex:110	tex/chapters/chapter-01/section-05.tex:110	defined
target		equation	eq:ch1-uzawa-combined-energy	label	tex/chapters/chapter-01/section-05.tex:120	tex/chapters/chapter-01/section-05.tex:120	defined
target		equation	eq:ch1-divergence-norm-bound	label	tex/chapters/chapter-01/section-05.tex:130	tex/chapters/chapter-01/section-05.tex:130	defined
target		equation	eq:ch1-uzawa-one-step-bound	label	tex/chapters/chapter-01/section-05.tex:151	tex/chapters/chapter-01/section-05.tex:151	defined
target		equation	eq:ch1-uzawa-summed-bound	label	tex/chapters/chapter-01/section-05.tex:160	tex/chapters/chapter-01/section-05.tex:160	defined
target		equation	eq:ch1-uzawa-error-convergence	label	tex/chapters/chapter-01/section-05.tex:180	tex/chapters/chapter-01/section-05.tex:180	defined
target		remark	rem:ch1-uzawa-zero-mean-pressure	label	tex/chapters/chapter-01/section-05.tex:202	tex/chapters/chapter-01/section-05.tex:202	defined
target		subsection	subsec:ch1-arrow-hurwicz-algorithm	label	tex/chapters/chapter-01/section-05.tex:220	tex/chapters/chapter-01/section-05.tex:220	defined
target		equation	eq:ch1-arrow-hurwicz-initial-data	label	tex/chapters/chapter-01/section-05.tex:228	tex/chapters/chapter-01/section-05.tex:228	defined
target		equation	eq:ch1-arrow-hurwicz-velocity-step	label	tex/chapters/chapter-01/section-05.tex:240	tex/chapters/chapter-01/section-05.tex:240	defined
target		equation	eq:ch1-arrow-hurwicz-pressure-step	label	tex/chapters/chapter-01/section-05.tex:250	tex/chapters/chapter-01/section-05.tex:250	defined
target		equation	eq:ch1-arrow-hurwicz-dirichlet-step	label	tex/chapters/chapter-01/section-05.tex:264	tex/chapters/chapter-01/section-05.tex:264	defined
target		equation	eq:ch1-arrow-hurwicz-pressure-update	label	tex/chapters/chapter-01/section-05.tex:270	tex/chapters/chapter-01/section-05.tex:270	defined
