Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:ch1-stokes-existence-uniqueness	label	tex/chapters/chapter-01/section-02.tex:3	tex/chapters/chapter-01/section-02.tex:3	defined
target		subsection	subsec:ch1-stokes-variational-formulation	label	tex/chapters/chapter-01/section-02.tex:8	tex/chapters/chapter-01/section-02.tex:8	defined
target		equation	eq:ch1-stokes-momentum	label	tex/chapters/chapter-01/section-02.tex:13	tex/chapters/chapter-01/section-02.tex:13	defined
target		equation	eq:ch1-stokes-incompressibility	label	tex/chapters/chapter-01/section-02.tex:17	tex/chapters/chapter-01/section-02.tex:17	defined
target		equation	eq:ch1-stokes-homogeneous-boundary	label	tex/chapters/chapter-01/section-02.tex:21	tex/chapters/chapter-01/section-02.tex:21	defined
target		equation	eq:ch1-stokes-gradient-form	label	tex/chapters/chapter-01/section-02.tex:31	tex/chapters/chapter-01/section-02.tex:31	defined
target		equation	eq:ch1-stokes-variational-smooth	label	tex/chapters/chapter-01/section-02.tex:40	tex/chapters/chapter-01/section-02.tex:40	defined
target		equation	eq:ch1-stokes-variational-problem	label	tex/chapters/chapter-01/section-02.tex:45	tex/chapters/chapter-01/section-02.tex:45	defined
target		lemma	lem:ch1-stokes-variational-equivalence	label	tex/chapters/chapter-01/section-02.tex:60	tex/chapters/chapter-01/section-02.tex:60	defined
target		equation	eq:ch1-stokes-weak-momentum	label	tex/chapters/chapter-01/section-02.tex:69	tex/chapters/chapter-01/section-02.tex:69	defined
target		equation	eq:ch1-stokes-weak-incompressibility	label	tex/chapters/chapter-01/section-02.tex:73	tex/chapters/chapter-01/section-02.tex:73	defined
target		equation	eq:ch1-stokes-weak-boundary	label	tex/chapters/chapter-01/section-02.tex:77	tex/chapters/chapter-01/section-02.tex:77	defined
target		definition	def:ch1-stokes-variational-formulation	label	tex/chapters/chapter-01/section-02.tex:83	tex/chapters/chapter-01/section-02.tex:83	defined
target		remark	rem:ch1-stokes-variational-observations	label	tex/chapters/chapter-01/section-02.tex:89	tex/chapters/chapter-01/section-02.tex:89	defined
target		subsection	subsec:ch1-projection-theorem	label	tex/chapters/chapter-01/section-02.tex:108	tex/chapters/chapter-01/section-02.tex:108	defined
target		equation	eq:ch1-domain-bounded-one-direction	label	tex/chapters/chapter-01/section-02.tex:113	tex/chapters/chapter-01/section-02.tex:113	defined
target		theorem	thm:ch1-stokes-existence-uniqueness	label	tex/chapters/chapter-01/section-02.tex:119	tex/chapters/chapter-01/section-02.tex:119	defined
target		theorem	thm:ch1-abstract-projection	label	tex/chapters/chapter-01/section-02.tex:131	tex/chapters/chapter-01/section-02.tex:131	defined
target		equation	eq:ch1-coercivity	label	tex/chapters/chapter-01/section-02.tex:135	tex/chapters/chapter-01/section-02.tex:135	defined
target		equation	eq:ch1-abstract-variational-problem	label	tex/chapters/chapter-01/section-02.tex:140	tex/chapters/chapter-01/section-02.tex:140	defined
target		equation	eq:ch1-galerkin-approximation	label	tex/chapters/chapter-01/section-02.tex:163	tex/chapters/chapter-01/section-02.tex:163	defined
