Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:ch1-penalty-method	label	tex/chapters/chapter-01/section-06.tex:3	tex/chapters/chapter-01/section-06.tex:3	defined
target		equation	eq:ch1-penalty-momentum	label	tex/chapters/chapter-01/section-06.tex:10	tex/chapters/chapter-01/section-06.tex:10	defined
target		equation	eq:ch1-penalty-boundary	label	tex/chapters/chapter-01/section-06.tex:14	tex/chapters/chapter-01/section-06.tex:14	defined
target		subsection	subsec:ch1-penalty-convergence	label	tex/chapters/chapter-01/section-06.tex:23	tex/chapters/chapter-01/section-06.tex:23	defined
target		theorem	thm:ch1-penalty-convergence	label	tex/chapters/chapter-01/section-06.tex:27	tex/chapters/chapter-01/section-06.tex:27	defined
target		equation	eq:ch1-penalty-velocity-convergence	label	tex/chapters/chapter-01/section-06.tex:32	tex/chapters/chapter-01/section-06.tex:32	defined
target		equation	eq:ch1-penalty-pressure-convergence	label	tex/chapters/chapter-01/section-06.tex:38	tex/chapters/chapter-01/section-06.tex:38	defined
target		equation	eq:ch1-penalty-pressure-zero-mean	label	tex/chapters/chapter-01/section-06.tex:43	tex/chapters/chapter-01/section-06.tex:43	defined
target		equation	eq:ch1-penalty-variational-problem	label	tex/chapters/chapter-01/section-06.tex:54	tex/chapters/chapter-01/section-06.tex:54	defined
target		equation	eq:ch1-penalty-error-equation	label	tex/chapters/chapter-01/section-06.tex:71	tex/chapters/chapter-01/section-06.tex:71	defined
target		equation	eq:ch1-penalty-error-variational	label	tex/chapters/chapter-01/section-06.tex:79	tex/chapters/chapter-01/section-06.tex:79	defined
target		equation	eq:ch1-penalty-basic-estimate	label	tex/chapters/chapter-01/section-06.tex:97	tex/chapters/chapter-01/section-06.tex:97	defined
target		equation	eq:ch1-penalty-pressure-derivative-convergence	label	tex/chapters/chapter-01/section-06.tex:106	tex/chapters/chapter-01/section-06.tex:106	defined
target		equation	eq:ch1-penalty-pressure-lemma-application	label	tex/chapters/chapter-01/section-06.tex:117	tex/chapters/chapter-01/section-06.tex:117	defined
target		lemma	lem:ch1-negative-norm-pressure-estimate	label	tex/chapters/chapter-01/section-06.tex:128	tex/chapters/chapter-01/section-06.tex:128	defined
target		equation	eq:ch1-negative-norm-pressure-estimate	label	tex/chapters/chapter-01/section-06.tex:137	tex/chapters/chapter-01/section-06.tex:137	defined
target		equation	eq:ch1-negative-norm-upper-bound	label	tex/chapters/chapter-01/section-06.tex:148	tex/chapters/chapter-01/section-06.tex:148	defined
target		equation	eq:ch1-negative-norm-integral-limit	label	tex/chapters/chapter-01/section-06.tex:156	tex/chapters/chapter-01/section-06.tex:156	defined
target		equation	eq:ch1-negative-norm-derivative-limit	label	tex/chapters/chapter-01/section-06.tex:162	tex/chapters/chapter-01/section-06.tex:162	defined
target		remark	rem:ch1-negative-norm-disconnected-domain	label	tex/chapters/chapter-01/section-06.tex:183	tex/chapters/chapter-01/section-06.tex:183	defined
target		equation	eq:ch1-penalty-component-pressure-zero-mean	label	tex/chapters/chapter-01/section-06.tex:192	tex/chapters/chapter-01/section-06.tex:192	defined
target		subsection	subsec:ch1-penalty-asymptotic-expansion	label	tex/chapters/chapter-01/section-06.tex:197	tex/chapters/chapter-01/section-06.tex:197	defined
target		equation	eq:ch1-penalty-asymptotic-series	label	tex/chapters/chapter-01/section-06.tex:203	tex/chapters/chapter-01/section-06.tex:203	defined
target		equation	eq:ch1-penalty-base-pair	label	tex/chapters/chapter-01/section-06.tex:210	tex/chapters/chapter-01/section-06.tex:210	defined
target		equation	eq:ch1-penalty-recursive-spaces	label	tex/chapters/chapter-01/section-06.tex:216	tex/chapters/chapter-01/section-06.tex:216	defined
target		equation	eq:ch1-penalty-recursive-momentum	label	tex/chapters/chapter-01/section-06.tex:220	tex/chapters/chapter-01/section-06.tex:220	defined
target		equation	eq:ch1-penalty-recursive-divergence	label	tex/chapters/chapter-01/section-06.tex:224	tex/chapters/chapter-01/section-06.tex:224	defined
target		equation	eq:ch1-penalty-recursive-pressure-zero-mean	label	tex/chapters/chapter-01/section-06.tex:228	tex/chapters/chapter-01/section-06.tex:228	defined
target		equation	eq:ch1-penalty-recursive-compatibility	label	tex/chapters/chapter-01/section-06.tex:235	tex/chapters/chapter-01/section-06.tex:235	defined
target		equation	eq:ch1-penalty-velocity-partial-sum	label	tex/chapters/chapter-01/section-06.tex:241	tex/chapters/chapter-01/section-06.tex:241	defined
target		equation	eq:ch1-penalty-pressure-partial-sum	label	tex/chapters/chapter-01/section-06.tex:245	tex/chapters/chapter-01/section-06.tex:245	defined
target		theorem	thm:ch1-penalty-asymptotic-expansion	label	tex/chapters/chapter-01/section-06.tex:250	tex/chapters/chapter-01/section-06.tex:250	defined
target		equation	eq:ch1-penalty-velocity-remainder	label	tex/chapters/chapter-01/section-06.tex:258	tex/chapters/chapter-01/section-06.tex:258	defined
target		equation	eq:ch1-penalty-pressure-remainder	label	tex/chapters/chapter-01/section-06.tex:266	tex/chapters/chapter-01/section-06.tex:266	defined
target		equation	eq:ch1-penalty-remainder-spaces	label	tex/chapters/chapter-01/section-06.tex:287	tex/chapters/chapter-01/section-06.tex:287	defined
target		equation	eq:ch1-penalty-remainder-equation	label	tex/chapters/chapter-01/section-06.tex:294	tex/chapters/chapter-01/section-06.tex:294	defined
target		equation	eq:ch1-penalty-remainder-variational	label	tex/chapters/chapter-01/section-06.tex:305	tex/chapters/chapter-01/section-06.tex:305	defined
target		equation	eq:ch1-penalty-remainder-estimate	label	tex/chapters/chapter-01/section-06.tex:327	tex/chapters/chapter-01/section-06.tex:327	defined
target		equation	eq:ch1-penalty-remainder-derivative-limit	label	tex/chapters/chapter-01/section-06.tex:337	tex/chapters/chapter-01/section-06.tex:337	defined
target		remark	rem:ch1-penalty-asymptotic-disconnected-domain	label	tex/chapters/chapter-01/section-06.tex:363	tex/chapters/chapter-01/section-06.tex:363	defined
target		equation	eq:ch1-penalty-recursive-component-zero-mean	label	tex/chapters/chapter-01/section-06.tex:367	tex/chapters/chapter-01/section-06.tex:367	defined
target		remark	rem:ch1-penalty-discrete-asymptotic-version	label	tex/chapters/chapter-01/section-06.tex:374	tex/chapters/chapter-01/section-06.tex:374	defined
target		subsection	subsec:ch1-penalty-numerical-algorithms	label	tex/chapters/chapter-01/section-06.tex:379	tex/chapters/chapter-01/section-06.tex:379	defined
target		equation	eq:ch1-penalty-algorithm-spaces	label	tex/chapters/chapter-01/section-06.tex:389	tex/chapters/chapter-01/section-06.tex:389	defined
target		equation	eq:ch1-penalty-algorithm-momentum	label	tex/chapters/chapter-01/section-06.tex:393	tex/chapters/chapter-01/section-06.tex:393	defined
target		equation	eq:ch1-penalty-algorithm-divergence	label	tex/chapters/chapter-01/section-06.tex:397	tex/chapters/chapter-01/section-06.tex:397	defined
target		equation	eq:ch1-penalty-algorithm-pressure-zero-mean	label	tex/chapters/chapter-01/section-06.tex:401	tex/chapters/chapter-01/section-06.tex:401	defined
target		equation	eq:ch1-penalty-algorithm-data-compatibility	label	tex/chapters/chapter-01/section-06.tex:406	tex/chapters/chapter-01/section-06.tex:406	defined
target		equation	eq:ch1-penalty-algorithm-initial-pressure	label	tex/chapters/chapter-01/section-06.tex:414	tex/chapters/chapter-01/section-06.tex:414	defined
target		equation	eq:ch1-penalty-uzawa-velocity-step	label	tex/chapters/chapter-01/section-06.tex:425	tex/chapters/chapter-01/section-06.tex:425	defined
target		equation	eq:ch1-penalty-uzawa-pressure-step	label	tex/chapters/chapter-01/section-06.tex:436	tex/chapters/chapter-01/section-06.tex:436	defined
target		equation	eq:ch1-penalty-uzawa-dirichlet-step	label	tex/chapters/chapter-01/section-06.tex:443	tex/chapters/chapter-01/section-06.tex:443	defined
target		equation	eq:ch1-penalty-uzawa-pressure-update	label	tex/chapters/chapter-01/section-06.tex:449	tex/chapters/chapter-01/section-06.tex:449	defined
target		equation	eq:ch1-penalty-uzawa-iterates-zero-mean	label	tex/chapters/chapter-01/section-06.tex:455	tex/chapters/chapter-01/section-06.tex:455	defined
target		theorem	thm:ch1-penalty-uzawa-convergence	label	tex/chapters/chapter-01/section-06.tex:462	tex/chapters/chapter-01/section-06.tex:462	defined
target		equation	eq:ch1-penalty-uzawa-step-condition	label	tex/chapters/chapter-01/section-06.tex:466	tex/chapters/chapter-01/section-06.tex:466	defined
reference	其中 $\varepsilon>0$ 是``小''参数. 方程 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary} 也是弹性理论中的定常 Lamé 方程. 这些方程还有一种与优化理论和变分法有关的解释: Stokes 问题对应于在满足 $\operatorname{div}v=0$ 的 $v\in\mathbf H_0^1(\Omega)$ 中极小化泛函 $\tfrac12\lVert v\rVert^2-(f,v)$. 若把方程 $\operatorname{div}v=0$ 看作约束, 则 $p$ 是与此约束相联系的 Lagrange 乘子(见 I. Ekeland 和 R. Temam [1]). 从变分法观点看, 自然要引入问题的罚形式: 在 $v\in\mathbf H_0^1(\Omega)$ 中极小化 $\tfrac12\lVert v\rVert^2+(1/2\varepsilon)\lvert\operatorname{div}v\rvert^2-(f,v)$; 该问题的 Euler 方程就是 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary}.	equation	eq:ch1-penalty-momentum	eqref	tex/chapters/chapter-01/section-06.tex:16	tex/chapters/chapter-01/section-06.tex:10	resolved
reference	其中 $\varepsilon>0$ 是``小''参数. 方程 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary} 也是弹性理论中的定常 Lamé 方程. 这些方程还有一种与优化理论和变分法有关的解释: Stokes 问题对应于在满足 $\operatorname{div}v=0$ 的 $v\in\mathbf H_0^1(\Omega)$ 中极小化泛函 $\tfrac12\lVert v\rVert^2-(f,v)$. 若把方程 $\operatorname{div}v=0$ 看作约束, 则 $p$ 是与此约束相联系的 Lagrange 乘子(见 I. Ekeland 和 R. Temam [1]). 从变分法观点看, 自然要引入问题的罚形式: 在 $v\in\mathbf H_0^1(\Omega)$ 中极小化 $\tfrac12\lVert v\rVert^2+(1/2\varepsilon)\lvert\operatorname{div}v\rvert^2-(f,v)$; 该问题的 Euler 方程就是 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary}.	equation	eq:ch1-penalty-boundary	eqref	tex/chapters/chapter-01/section-06.tex:16	tex/chapters/chapter-01/section-06.tex:14	resolved
reference	其中 $\varepsilon>0$ 是``小''参数. 方程 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary} 也是弹性理论中的定常 Lamé 方程. 这些方程还有一种与优化理论和变分法有关的解释: Stokes 问题对应于在满足 $\operatorname{div}v=0$ 的 $v\in\mathbf H_0^1(\Omega)$ 中极小化泛函 $\tfrac12\lVert v\rVert^2-(f,v)$. 若把方程 $\operatorname{div}v=0$ 看作约束, 则 $p$ 是与此约束相联系的 Lagrange 乘子(见 I. Ekeland 和 R. Temam [1]). 从变分法观点看, 自然要引入问题的罚形式: 在 $v\in\mathbf H_0^1(\Omega)$ 中极小化 $\tfrac12\lVert v\rVert^2+(1/2\varepsilon)\lvert\operatorname{div}v\rvert^2-(f,v)$; 该问题的 Euler 方程就是 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary}.	equation	eq:ch1-penalty-momentum	eqref	tex/chapters/chapter-01/section-06.tex:16	tex/chapters/chapter-01/section-06.tex:10	resolved
reference	其中 $\varepsilon>0$ 是``小''参数. 方程 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary} 也是弹性理论中的定常 Lamé 方程. 这些方程还有一种与优化理论和变分法有关的解释: Stokes 问题对应于在满足 $\operatorname{div}v=0$ 的 $v\in\mathbf H_0^1(\Omega)$ 中极小化泛函 $\tfrac12\lVert v\rVert^2-(f,v)$. 若把方程 $\operatorname{div}v=0$ 看作约束, 则 $p$ 是与此约束相联系的 Lagrange 乘子(见 I. Ekeland 和 R. Temam [1]). 从变分法观点看, 自然要引入问题的罚形式: 在 $v\in\mathbf H_0^1(\Omega)$ 中极小化 $\tfrac12\lVert v\rVert^2+(1/2\varepsilon)\lvert\operatorname{div}v\rvert^2-(f,v)$; 该问题的 Euler 方程就是 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary}.	equation	eq:ch1-penalty-boundary	eqref	tex/chapters/chapter-01/section-06.tex:16	tex/chapters/chapter-01/section-06.tex:14	resolved
reference	本节将证明, 对固定的 $\varepsilon>0$, 方程 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary} 有唯一解 $u_\varepsilon$, 且当 $\varepsilon\to0$ 时 $u_\varepsilon$ 收敛到 Stokes 方程的解 $u$. 第 \ref{subsec:ch1-penalty-convergence} 节说明 $u_\varepsilon$ 与 $u$ 的关系, 第 \ref{subsec:ch1-penalty-asymptotic-expansion} 节给出 $\varepsilon\to0$ 时 $u_\varepsilon$ 的渐近展开, 第 \ref{subsec:ch1-penalty-numerical-algorithms} 节再说明如何利用该渐近展开计算小 $\varepsilon$ 情形下的 $u_\varepsilon$.	equation	eq:ch1-penalty-momentum	eqref	tex/chapters/chapter-01/section-06.tex:20	tex/chapters/chapter-01/section-06.tex:10	resolved
reference	本节将证明, 对固定的 $\varepsilon>0$, 方程 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary} 有唯一解 $u_\varepsilon$, 且当 $\varepsilon\to0$ 时 $u_\varepsilon$ 收敛到 Stokes 方程的解 $u$. 第 \ref{subsec:ch1-penalty-convergence} 节说明 $u_\varepsilon$ 与 $u$ 的关系, 第 \ref{subsec:ch1-penalty-asymptotic-expansion} 节给出 $\varepsilon\to0$ 时 $u_\varepsilon$ 的渐近展开, 第 \ref{subsec:ch1-penalty-numerical-algorithms} 节再说明如何利用该渐近展开计算小 $\varepsilon$ 情形下的 $u_\varepsilon$.	equation	eq:ch1-penalty-boundary	eqref	tex/chapters/chapter-01/section-06.tex:20	tex/chapters/chapter-01/section-06.tex:14	resolved
reference	本节将证明, 对固定的 $\varepsilon>0$, 方程 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary} 有唯一解 $u_\varepsilon$, 且当 $\varepsilon\to0$ 时 $u_\varepsilon$ 收敛到 Stokes 方程的解 $u$. 第 \ref{subsec:ch1-penalty-convergence} 节说明 $u_\varepsilon$ 与 $u$ 的关系, 第 \ref{subsec:ch1-penalty-asymptotic-expansion} 节给出 $\varepsilon\to0$ 时 $u_\varepsilon$ 的渐近展开, 第 \ref{subsec:ch1-penalty-numerical-algorithms} 节再说明如何利用该渐近展开计算小 $\varepsilon$ 情形下的 $u_\varepsilon$.	subsection	subsec:ch1-penalty-convergence	ref	tex/chapters/chapter-01/section-06.tex:20	tex/chapters/chapter-01/section-06.tex:23	resolved
reference	本节将证明, 对固定的 $\varepsilon>0$, 方程 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary} 有唯一解 $u_\varepsilon$, 且当 $\varepsilon\to0$ 时 $u_\varepsilon$ 收敛到 Stokes 方程的解 $u$. 第 \ref{subsec:ch1-penalty-convergence} 节说明 $u_\varepsilon$ 与 $u$ 的关系, 第 \ref{subsec:ch1-penalty-asymptotic-expansion} 节给出 $\varepsilon\to0$ 时 $u_\varepsilon$ 的渐近展开, 第 \ref{subsec:ch1-penalty-numerical-algorithms} 节再说明如何利用该渐近展开计算小 $\varepsilon$ 情形下的 $u_\varepsilon$.	subsection	subsec:ch1-penalty-asymptotic-expansion	ref	tex/chapters/chapter-01/section-06.tex:20	tex/chapters/chapter-01/section-06.tex:197	resolved
reference	本节将证明, 对固定的 $\varepsilon>0$, 方程 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary} 有唯一解 $u_\varepsilon$, 且当 $\varepsilon\to0$ 时 $u_\varepsilon$ 收敛到 Stokes 方程的解 $u$. 第 \ref{subsec:ch1-penalty-convergence} 节说明 $u_\varepsilon$ 与 $u$ 的关系, 第 \ref{subsec:ch1-penalty-asymptotic-expansion} 节给出 $\varepsilon\to0$ 时 $u_\varepsilon$ 的渐近展开, 第 \ref{subsec:ch1-penalty-numerical-algorithms} 节再说明如何利用该渐近展开计算小 $\varepsilon$ 情形下的 $u_\varepsilon$.	subsection	subsec:ch1-penalty-numerical-algorithms	ref	tex/chapters/chapter-01/section-06.tex:20	tex/chapters/chapter-01/section-06.tex:379	resolved
reference	设 $\Omega$ 是 $\mathbb R^n$ 中的有界 Lipschitz 区域. 对固定的 $\varepsilon>0$, 存在唯一的 $u_\varepsilon\in\mathbf H_0^1(\Omega)$ 满足 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary}. 当 $\varepsilon\to0$ 时,	equation	eq:ch1-penalty-momentum	eqref	tex/chapters/chapter-01/section-06.tex:28	tex/chapters/chapter-01/section-06.tex:10	resolved
reference	设 $\Omega$ 是 $\mathbb R^n$ 中的有界 Lipschitz 区域. 对固定的 $\varepsilon>0$, 存在唯一的 $u_\varepsilon\in\mathbf H_0^1(\Omega)$ 满足 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary}. 当 $\varepsilon\to0$ 时,	equation	eq:ch1-penalty-boundary	eqref	tex/chapters/chapter-01/section-06.tex:28	tex/chapters/chapter-01/section-06.tex:14	resolved
reference	其中 $u$ 和 $p$ 由 \eqref{eq:ch1-stokes-variational-problem}--\eqref{eq:ch1-stokes-weak-boundary} 定义, 并且	equation	eq:ch1-stokes-variational-problem	eqref	tex/chapters/chapter-01/section-06.tex:40	tex/chapters/chapter-01/section-02.tex:45	resolved
reference	其中 $u$ 和 $p$ 由 \eqref{eq:ch1-stokes-variational-problem}--\eqref{eq:ch1-stokes-weak-boundary} 定义, 并且	equation	eq:ch1-stokes-weak-boundary	eqref	tex/chapters/chapter-01/section-06.tex:40	tex/chapters/chapter-01/section-02.tex:77	resolved
reference	容易证明问题 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary} 等价于下述变分问题: 求 $u_\varepsilon\in\mathbf H_0^1(\Omega)$, 使	equation	eq:ch1-penalty-momentum	eqref	tex/chapters/chapter-01/section-06.tex:48	tex/chapters/chapter-01/section-06.tex:10	resolved
reference	容易证明问题 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary} 等价于下述变分问题: 求 $u_\varepsilon\in\mathbf H_0^1(\Omega)$, 使	equation	eq:ch1-penalty-boundary	eqref	tex/chapters/chapter-01/section-06.tex:48	tex/chapters/chapter-01/section-06.tex:14	resolved
reference	事实上, 若 $u_\varepsilon$ 满足 \eqref{eq:ch1-penalty-momentum}--\eqref{eq:ch1-penalty-boundary}, 则 $u_\varepsilon\in\mathbf H_0^1(\Omega)$ 且对每个 $v\in\mathcal D(\Omega)$ 满足 \eqref{eq:ch1-penalty-variational-problem}. 反之, 若 $u_\varepsilon\in\mathbf H_0^1(\Omega)$ 是 \eqref{eq:ch1-penalty-variational-problem} 的解, 则 $u_\varepsilon$ 在分布意义下满足 \eqref{eq:ch1-penalty-momentum}, 并在迹定理意义下满足 \eqref{eq:ch1-penalty-boundary}.	equation	eq:ch1-penalty-momentum	eqref	tex/chapters/chapter-01/section-06.tex:56	tex/chapters/chapter-01/section-06.tex:10	resolved
