Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:primitive-continuous-pressure	label	tex/chapters/chapter-02-section-04-part-01.tex:4	tex/chapters/chapter-02-section-04-part-01.tex:4	defined
target		subsection	subsec:primitive-mini-element	label	tex/chapters/chapter-02-section-04-part-01.tex:22	tex/chapters/chapter-02-section-04-part-01.tex:22	defined
target		equation	eq:primitive-continuous-pressure-stokes-system	label	tex/chapters/chapter-02-section-04-part-01.tex:27	tex/chapters/chapter-02-section-04-part-01.tex:27	defined
target		equation	eq:primitive-mini-local-space	label	tex/chapters/chapter-02-section-04-part-01.tex:40	tex/chapters/chapter-02-section-04-part-01.tex:40	defined
target		equation	eq:primitive-mini-velocity-space	label	tex/chapters/chapter-02-section-04-part-01.tex:45	tex/chapters/chapter-02-section-04-part-01.tex:45	defined
target		equation	eq:primitive-continuous-linear-pressure-spaces	label	tex/chapters/chapter-02-section-04-part-01.tex:50	tex/chapters/chapter-02-section-04-part-01.tex:50	defined
target		equation	eq:primitive-continuous-pressure-discrete-problem	label	tex/chapters/chapter-02-section-04-part-01.tex:63	tex/chapters/chapter-02-section-04-part-01.tex:63	defined
target		equation	eq:primitive-mini-interpolant-definition	label	tex/chapters/chapter-02-section-04-part-01.tex:95	tex/chapters/chapter-02-section-04-part-01.tex:95	defined
target		equation	eq:primitive-mini-interpolation-error	label	tex/chapters/chapter-02-section-04-part-01.tex:112	tex/chapters/chapter-02-section-04-part-01.tex:112	defined
target		equation	eq:primitive-continuous-pressure-regularization-error	label	tex/chapters/chapter-02-section-04-part-01.tex:123	tex/chapters/chapter-02-section-04-part-01.tex:123	defined
target		equation	eq:primitive-continuous-pressure-inf-sup	label	tex/chapters/chapter-02-section-04-part-01.tex:132	tex/chapters/chapter-02-section-04-part-01.tex:132	defined
target		lemma	lem:primitive-mini-inf-sup	label	tex/chapters/chapter-02-section-04-part-01.tex:142	tex/chapters/chapter-02-section-04-part-01.tex:142	defined
target		equation	eq:primitive-mini-divergence-lifting	label	tex/chapters/chapter-02-section-04-part-01.tex:154	tex/chapters/chapter-02-section-04-part-01.tex:154	defined
target		equation	eq:primitive-mini-fortin-nodal-values	label	tex/chapters/chapter-02-section-04-part-01.tex:169	tex/chapters/chapter-02-section-04-part-01.tex:169	defined
target		equation	eq:primitive-mini-fortin-cell-moments	label	tex/chapters/chapter-02-section-04-part-01.tex:175	tex/chapters/chapter-02-section-04-part-01.tex:175	defined
target		theorem	thm:primitive-mini-error	label	tex/chapters/chapter-02-section-04-part-01.tex:202	tex/chapters/chapter-02-section-04-part-01.tex:202	defined
target		equation	eq:primitive-mini-h1-pressure-error	label	tex/chapters/chapter-02-section-04-part-01.tex:214	tex/chapters/chapter-02-section-04-part-01.tex:214	defined
target		equation	eq:primitive-mini-l2-error	label	tex/chapters/chapter-02-section-04-part-01.tex:219	tex/chapters/chapter-02-section-04-part-01.tex:219	defined
target		subsection	subsec:primitive-hood-taylor	label	tex/chapters/chapter-02-section-04-part-01.tex:227	tex/chapters/chapter-02-section-04-part-01.tex:227	defined
target		equation	eq:primitive-hood-taylor-velocity-space	label	tex/chapters/chapter-02-section-04-part-01.tex:231	tex/chapters/chapter-02-section-04-part-01.tex:231	defined
target		equation	eq:primitive-hood-taylor-interpolation-error	label	tex/chapters/chapter-02-section-04-part-01.tex:243	tex/chapters/chapter-02-section-04-part-01.tex:243	defined
target		equation	eq:primitive-hood-taylor-macroelement-partition	label	tex/chapters/chapter-02-section-04-part-01.tex:258	tex/chapters/chapter-02-section-04-part-01.tex:258	defined
target		figure	fig:primitive-hood-taylor-macroelement	label	tex/chapters/chapter-02-section-04-part-01.tex:274	tex/chapters/chapter-02-section-04-part-01.tex:274	defined
target		equation	eq:primitive-hood-taylor-local-spaces	label	tex/chapters/chapter-02-section-04-part-01.tex:287	tex/chapters/chapter-02-section-04-part-01.tex:287	defined
target		theorem	thm:primitive-hood-taylor-local-inf-sup	label	tex/chapters/chapter-02-section-04-part-01.tex:301	tex/chapters/chapter-02-section-04-part-01.tex:301	defined
target		equation	eq:primitive-hood-taylor-local-inf-sup	label	tex/chapters/chapter-02-section-04-part-01.tex:305	tex/chapters/chapter-02-section-04-part-01.tex:305	defined
