Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		chapter	chap:stokes-primitive-variables	label	tex/chapters/chapter-02-section-01-part-01.tex:5	tex/chapters/chapter-02-section-01-part-01.tex:5	defined
target		section	sec:primitive-general-approximation	label	tex/chapters/chapter-02-section-01-part-01.tex:12	tex/chapters/chapter-02-section-01-part-01.tex:12	defined
target		subsection	subsec:primitive-abstract-approximation	label	tex/chapters/chapter-02-section-01-part-01.tex:22	tex/chapters/chapter-02-section-01-part-01.tex:22	defined
target		equation	eq:primitive-abstract-q-first	label	tex/chapters/chapter-02-section-01-part-01.tex:32	tex/chapters/chapter-02-section-01-part-01.tex:32	defined
target		equation	eq:primitive-abstract-q-second	label	tex/chapters/chapter-02-section-01-part-01.tex:34	tex/chapters/chapter-02-section-01-part-01.tex:34	defined
target		equation	eq:primitive-abstract-p	label	tex/chapters/chapter-02-section-01-part-01.tex:54	tex/chapters/chapter-02-section-01-part-01.tex:54	defined
target		equation	eq:primitive-continuous-ellipticity	label	tex/chapters/chapter-02-section-01-part-01.tex:63	tex/chapters/chapter-02-section-01-part-01.tex:63	defined
target		equation	eq:primitive-continuous-inf-sup	label	tex/chapters/chapter-02-section-01-part-01.tex:68	tex/chapters/chapter-02-section-01-part-01.tex:68	defined
target		equation	eq:primitive-discrete-kernel	label	tex/chapters/chapter-02-section-01-part-01.tex:132	tex/chapters/chapter-02-section-01-part-01.tex:132	defined
target		equation	eq:primitive-discrete-q-first	label	tex/chapters/chapter-02-section-01-part-01.tex:146	tex/chapters/chapter-02-section-01-part-01.tex:146	defined
target		equation	eq:primitive-discrete-q-second	label	tex/chapters/chapter-02-section-01-part-01.tex:148	tex/chapters/chapter-02-section-01-part-01.tex:148	defined
target		equation	eq:primitive-discrete-p	label	tex/chapters/chapter-02-section-01-part-01.tex:153	tex/chapters/chapter-02-section-01-part-01.tex:153	defined
target		theorem	thm:primitive-abstract-discrete-error	label	tex/chapters/chapter-02-section-01-part-01.tex:162	tex/chapters/chapter-02-section-01-part-01.tex:162	defined
target		equation	eq:primitive-discrete-ellipticity	label	tex/chapters/chapter-02-section-01-part-01.tex:168	tex/chapters/chapter-02-section-01-part-01.tex:168	defined
target		equation	eq:primitive-discrete-velocity-error	label	tex/chapters/chapter-02-section-01-part-01.tex:174	tex/chapters/chapter-02-section-01-part-01.tex:174	defined
target		equation	eq:primitive-discrete-inf-sup	label	tex/chapters/chapter-02-section-01-part-01.tex:185	tex/chapters/chapter-02-section-01-part-01.tex:185	defined
target		equation	eq:primitive-discrete-total-error	label	tex/chapters/chapter-02-section-01-part-01.tex:193	tex/chapters/chapter-02-section-01-part-01.tex:193	defined
target		equation	eq:primitive-proof-vh-energy	label	tex/chapters/chapter-02-section-01-part-01.tex:218	tex/chapters/chapter-02-section-01-part-01.tex:218	defined
target		equation	eq:primitive-proof-vh-error-identity	label	tex/chapters/chapter-02-section-01-part-01.tex:227	tex/chapters/chapter-02-section-01-part-01.tex:227	defined
target		equation	eq:primitive-discrete-affine-best-approximation	label	tex/chapters/chapter-02-section-01-part-01.tex:255	tex/chapters/chapter-02-section-01-part-01.tex:255	defined
target		equation	eq:primitive-pressure-error	label	tex/chapters/chapter-02-section-01-part-01.tex:302	tex/chapters/chapter-02-section-01-part-01.tex:302	defined
target		remark	rem:primitive-improved-velocity-error	label	tex/chapters/chapter-02-section-01-part-01.tex:316	tex/chapters/chapter-02-section-01-part-01.tex:316	defined
target		equation	eq:primitive-improved-velocity-error	label	tex/chapters/chapter-02-section-01-part-01.tex:329	tex/chapters/chapter-02-section-01-part-01.tex:329	defined
target		remark	rem:primitive-discrete-optimization	label	tex/chapters/chapter-02-section-01-part-01.tex:347	tex/chapters/chapter-02-section-01-part-01.tex:347	defined
target		remark	rem:primitive-discrete-solution-bound	label	tex/chapters/chapter-02-section-01-part-01.tex:366	tex/chapters/chapter-02-section-01-part-01.tex:366	defined
target		lemma	lem:primitive-fortin-criterion	label	tex/chapters/chapter-02-section-01-part-01.tex:397	tex/chapters/chapter-02-section-01-part-01.tex:397	defined
target		equation	eq:primitive-fortin-orthogonality	label	tex/chapters/chapter-02-section-01-part-01.tex:400	tex/chapters/chapter-02-section-01-part-01.tex:400	defined
target		equation	eq:primitive-fortin-stability	label	tex/chapters/chapter-02-section-01-part-01.tex:405	tex/chapters/chapter-02-section-01-part-01.tex:405	defined
target		remark	rem:primitive-inf-sup-riesz-form	label	tex/chapters/chapter-02-section-01-part-01.tex:451	tex/chapters/chapter-02-section-01-part-01.tex:451	defined
target		remark	rem:primitive-pressure-error-inner-product	label	tex/chapters/chapter-02-section-01-part-01.tex:463	tex/chapters/chapter-02-section-01-part-01.tex:463	defined
target		equation	eq:primitive-pressure-error-prime	label	tex/chapters/chapter-02-section-01-part-01.tex:467	tex/chapters/chapter-02-section-01-part-01.tex:467	defined
target		corollary	cor:primitive-general-velocity-convergence	label	tex/chapters/chapter-02-section-01-part-01.tex:488	tex/chapters/chapter-02-section-01-part-01.tex:488	defined
target		corollary	cor:primitive-general-mixed-convergence	label	tex/chapters/chapter-02-section-01-part-01.tex:519	tex/chapters/chapter-02-section-01-part-01.tex:519	defined
target		equation	eq:primitive-dual-problem	label	tex/chapters/chapter-02-section-01-part-02.tex:19	tex/chapters/chapter-02-section-01-part-02.tex:19	defined
target		theorem	thm:primitive-duality-error	label	tex/chapters/chapter-02-section-01-part-02.tex:31	tex/chapters/chapter-02-section-01-part-02.tex:31	defined
target		equation	eq:primitive-duality-error	label	tex/chapters/chapter-02-section-01-part-02.tex:34	tex/chapters/chapter-02-section-01-part-02.tex:34	defined
target		equation	eq:primitive-duality-identity	label	tex/chapters/chapter-02-section-01-part-02.tex:53	tex/chapters/chapter-02-section-01-part-02.tex:53	defined
target		remark	rem:primitive-duality-error-mixed-solution	label	tex/chapters/chapter-02-section-01-part-02.tex:97	tex/chapters/chapter-02-section-01-part-02.tex:97	defined
target		subsection	subsec:primitive-decoupled-computation	label	tex/chapters/chapter-02-section-01-part-02.tex:111	tex/chapters/chapter-02-section-01-part-02.tex:111	defined
target		equation	eq:primitive-discrete-c-ellipticity	label	tex/chapters/chapter-02-section-01-part-02.tex:119	tex/chapters/chapter-02-section-01-part-02.tex:119	defined
target		equation	eq:primitive-discrete-penalty-system	label	tex/chapters/chapter-02-section-01-part-02.tex:132	tex/chapters/chapter-02-section-01-part-02.tex:132	defined
target		equation	eq:primitive-discrete-penalty-reduced	label	tex/chapters/chapter-02-section-01-part-02.tex:152	tex/chapters/chapter-02-section-01-part-02.tex:152	defined
target		theorem	thm:primitive-discrete-penalty-error	label	tex/chapters/chapter-02-section-01-part-02.tex:169	tex/chapters/chapter-02-section-01-part-02.tex:169	defined
target		equation	eq:primitive-discrete-combined-ellipticity	label	tex/chapters/chapter-02-section-01-part-02.tex:172	tex/chapters/chapter-02-section-01-part-02.tex:172	defined
target		equation	eq:primitive-discrete-penalty-error	label	tex/chapters/chapter-02-section-01-part-02.tex:181	tex/chapters/chapter-02-section-01-part-02.tex:181	defined
target		equation	eq:primitive-discrete-penalty-corrections	label	tex/chapters/chapter-02-section-01-part-02.tex:193	tex/chapters/chapter-02-section-01-part-02.tex:193	defined
target		theorem	thm:primitive-discrete-penalty-expansion	label	tex/chapters/chapter-02-section-01-part-02.tex:207	tex/chapters/chapter-02-section-01-part-02.tex:207	defined
target		equation	eq:primitive-discrete-penalty-expansion	label	tex/chapters/chapter-02-section-01-part-02.tex:210	tex/chapters/chapter-02-section-01-part-02.tex:210	defined
target		equation	eq:primitive-discrete-augmented-form	label	tex/chapters/chapter-02-section-01-part-02.tex:225	tex/chapters/chapter-02-section-01-part-02.tex:225	defined
target		equation	eq:primitive-discrete-augmented-ellipticity	label	tex/chapters/chapter-02-section-01-part-02.tex:233	tex/chapters/chapter-02-section-01-part-02.tex:233	defined
target		equation	eq:primitive-discrete-simple-gradient	label	tex/chapters/chapter-02-section-01-part-02.tex:250	tex/chapters/chapter-02-section-01-part-02.tex:250	defined
target		theorem	thm:primitive-discrete-simple-gradient-convergence	label	tex/chapters/chapter-02-section-01-part-02.tex:268	tex/chapters/chapter-02-section-01-part-02.tex:268	defined
target		theorem	thm:primitive-discrete-nonoptimal-gradient-convergence	label	tex/chapters/chapter-02-section-01-part-02.tex:289	tex/chapters/chapter-02-section-01-part-02.tex:289	defined
target		equation	eq:primitive-discrete-conjugate-gradient	label	tex/chapters/chapter-02-section-01-part-02.tex:321	tex/chapters/chapter-02-section-01-part-02.tex:321	defined
