Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:stokes-equations	label	tex/chapters/chapter-01-section-05-part-01.tex:2	tex/chapters/chapter-01-section-05-part-01.tex:2	defined
target		equation	eq:stokes-navier-momentum-components	label	tex/chapters/chapter-01-section-05-part-01.tex:5	tex/chapters/chapter-01-section-05-part-01.tex:5	defined
target		equation	eq:stokes-incompressibility-strain	label	tex/chapters/chapter-01-section-05-part-01.tex:14	tex/chapters/chapter-01-section-05-part-01.tex:14	defined
target		equation	eq:stokes-stress-tensor	label	tex/chapters/chapter-01-section-05-part-01.tex:20	tex/chapters/chapter-01-section-05-part-01.tex:20	defined
target		equation	eq:stokes-kinematic-pressure-viscosity	label	tex/chapters/chapter-01-section-05-part-01.tex:40	tex/chapters/chapter-01-section-05-part-01.tex:40	defined
target		equation	eq:stokes-navier-components	label	tex/chapters/chapter-01-section-05-part-01.tex:45	tex/chapters/chapter-01-section-05-part-01.tex:45	defined
target		equation	eq:stokes-strain-laplacian-identity	label	tex/chapters/chapter-01-section-05-part-01.tex:58	tex/chapters/chapter-01-section-05-part-01.tex:58	defined
target		equation	eq:stokes-navier-vector	label	tex/chapters/chapter-01-section-05-part-01.tex:67	tex/chapters/chapter-01-section-05-part-01.tex:67	defined
target		equation	eq:stokes-navier-dimensionless	label	tex/chapters/chapter-01-section-05-part-01.tex:104	tex/chapters/chapter-01-section-05-part-01.tex:104	defined
target		equation	eq:stokes-stationary-strain	label	tex/chapters/chapter-01-section-05-part-01.tex:123	tex/chapters/chapter-01-section-05-part-01.tex:123	defined
target		equation	eq:stokes-stationary-vector	label	tex/chapters/chapter-01-section-05-part-01.tex:135	tex/chapters/chapter-01-section-05-part-01.tex:135	defined
target		subsection	subsec:stokes-dirichlet-velocity-pressure	label	tex/chapters/chapter-01-section-05-part-01.tex:149	tex/chapters/chapter-01-section-05-part-01.tex:149	defined
target		theorem	thm:stokes-dirichlet-well-posedness	label	tex/chapters/chapter-01-section-05-part-01.tex:155	tex/chapters/chapter-01-section-05-part-01.tex:155	defined
target		equation	eq:stokes-boundary-flux-compatibility	label	tex/chapters/chapter-01-section-05-part-01.tex:160	tex/chapters/chapter-01-section-05-part-01.tex:160	defined
target		equation	eq:stokes-dirichlet-problem	label	tex/chapters/chapter-01-section-05-part-01.tex:166	tex/chapters/chapter-01-section-05-part-01.tex:166	defined
target		equation	eq:stokes-dirichlet-abstract-data	label	tex/chapters/chapter-01-section-05-part-01.tex:193	tex/chapters/chapter-01-section-05-part-01.tex:193	defined
target		equation	eq:stokes-pressure-infsup	label	tex/chapters/chapter-01-section-05-part-01.tex:226	tex/chapters/chapter-01-section-05-part-01.tex:226	defined
target		remark	rem:stokes-pressure-quotient-space	label	tex/chapters/chapter-01-section-05-part-01.tex:313	tex/chapters/chapter-01-section-05-part-01.tex:313	defined
target		equation	eq:stokes-strain-gradient-identity	label	tex/chapters/chapter-01-section-05-part-01.tex:324	tex/chapters/chapter-01-section-05-part-01.tex:324	defined
target		remark	rem:stokes-dirichlet-variational-formulations	label	tex/chapters/chapter-01-section-05-part-02.tex:3	tex/chapters/chapter-01-section-05-part-02.tex:3	defined
target		equation	eq:stokes-dirichlet-q-formulation	label	tex/chapters/chapter-01-section-05-part-02.tex:8	tex/chapters/chapter-01-section-05-part-02.tex:8	defined
target		equation	eq:stokes-dirichlet-p-formulation	label	tex/chapters/chapter-01-section-05-part-02.tex:25	tex/chapters/chapter-01-section-05-part-02.tex:25	defined
target		remark	rem:stokes-dirichlet-apriori-bound	label	tex/chapters/chapter-01-section-05-part-02.tex:54	tex/chapters/chapter-01-section-05-part-02.tex:54	defined
target		equation	eq:stokes-dirichlet-energy	label	tex/chapters/chapter-01-section-05-part-02.tex:75	tex/chapters/chapter-01-section-05-part-02.tex:75	defined
target		equation	eq:stokes-dirichlet-lagrangian	label	tex/chapters/chapter-01-section-05-part-02.tex:80	tex/chapters/chapter-01-section-05-part-02.tex:80	defined
target		theorem	thm:stokes-dirichlet-saddle-characterization	label	tex/chapters/chapter-01-section-05-part-02.tex:86	tex/chapters/chapter-01-section-05-part-02.tex:86	defined
