Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		section	sec:navier-nonsingular-branches	label	tex/chapters/chapter-04-section-03-part-01.tex:5	tex/chapters/chapter-04-section-03-part-01.tex:5	defined
target		subsection	subsec:navier-nonsingular-abstract	label	tex/chapters/chapter-04-section-03-part-01.tex:20	tex/chapters/chapter-04-section-03-part-01.tex:20	defined
target		equation	eq:navier-branch-abstract-problem	label	tex/chapters/chapter-04-section-03-part-01.tex:29	tex/chapters/chapter-04-section-03-part-01.tex:29	defined
target		equation	eq:navier-branch-continuity	label	tex/chapters/chapter-04-section-03-part-01.tex:37	tex/chapters/chapter-04-section-03-part-01.tex:37	defined
target		equation	eq:navier-branch-solution-identity	label	tex/chapters/chapter-04-section-03-part-01.tex:42	tex/chapters/chapter-04-section-03-part-01.tex:42	defined
target		equation	eq:navier-branch-nonsingularity	label	tex/chapters/chapter-04-section-03-part-01.tex:46	tex/chapters/chapter-04-section-03-part-01.tex:46	defined
target		equation	eq:navier-branch-ns-spaces	label	tex/chapters/chapter-04-section-03-part-01.tex:57	tex/chapters/chapter-04-section-03-part-01.tex:57	defined
target		equation	eq:navier-branch-ns-data-space	label	tex/chapters/chapter-04-section-03-part-01.tex:61	tex/chapters/chapter-04-section-03-part-01.tex:61	defined
target		equation	eq:navier-branch-stokes-solution-operator	label	tex/chapters/chapter-04-section-03-part-01.tex:72	tex/chapters/chapter-04-section-03-part-01.tex:72	defined
target		equation	eq:navier-branch-ns-nonlinear-map	label	tex/chapters/chapter-04-section-03-part-01.tex:83	tex/chapters/chapter-04-section-03-part-01.tex:83	defined
target		equation	eq:navier-branch-ns-compound-map	label	tex/chapters/chapter-04-section-03-part-01.tex:94	tex/chapters/chapter-04-section-03-part-01.tex:94	defined
target		lemma	lem:navier-branch-ns-equivalence	label	tex/chapters/chapter-04-section-03-part-01.tex:99	tex/chapters/chapter-04-section-03-part-01.tex:99	defined
target		equation	eq:navier-branch-linearized-problem	label	tex/chapters/chapter-04-section-03-part-01.tex:184	tex/chapters/chapter-04-section-03-part-01.tex:184	defined
target		lemma	lem:navier-branch-small-data-nonsingular	label	tex/chapters/chapter-04-section-03-part-01.tex:206	tex/chapters/chapter-04-section-03-part-01.tex:206	defined
target		equation	eq:navier-branch-linearized-variational	label	tex/chapters/chapter-04-section-03-part-01.tex:217	tex/chapters/chapter-04-section-03-part-01.tex:217	defined
target		subsection	subsec:navier-nonsingular-branch-approximation	label	tex/chapters/chapter-04-section-03-part-02.tex:4	tex/chapters/chapter-04-section-03-part-02.tex:4	defined
target		equation	eq:navier-branch-discrete-problem	label	tex/chapters/chapter-04-section-03-part-02.tex:9	tex/chapters/chapter-04-section-03-part-02.tex:9	defined
target		equation	eq:navier-branch-gamma	label	tex/chapters/chapter-04-section-03-part-02.tex:22	tex/chapters/chapter-04-section-03-part-02.tex:22	defined
target		equation	eq:navier-branch-mu	label	tex/chapters/chapter-04-section-03-part-02.tex:25	tex/chapters/chapter-04-section-03-part-02.tex:25	defined
target		lemma	lem:navier-branch-derivative-perturbation	label	tex/chapters/chapter-04-section-03-part-02.tex:29	tex/chapters/chapter-04-section-03-part-02.tex:29	defined
target		equation	eq:navier-branch-derivative-smallness	label	tex/chapters/chapter-04-section-03-part-02.tex:31	tex/chapters/chapter-04-section-03-part-02.tex:31	defined
target		equation	eq:navier-branch-inverse-perturbation-bound	label	tex/chapters/chapter-04-section-03-part-02.tex:54	tex/chapters/chapter-04-section-03-part-02.tex:54	defined
target		remark	rem:navier-branch-common-range-space	label	tex/chapters/chapter-04-section-03-part-02.tex:61	tex/chapters/chapter-04-section-03-part-02.tex:61	defined
target		equation	eq:navier-branch-local-quantities	label	tex/chapters/chapter-04-section-03-part-02.tex:69	tex/chapters/chapter-04-section-03-part-02.tex:69	defined
target		theorem	thm:navier-branch-local-existence-error	label	tex/chapters/chapter-04-section-03-part-02.tex:84	tex/chapters/chapter-04-section-03-part-02.tex:84	defined
target		equation	eq:navier-branch-local-isomorphism	label	tex/chapters/chapter-04-section-03-part-02.tex:89	tex/chapters/chapter-04-section-03-part-02.tex:89	defined
target		equation	eq:navier-branch-local-contraction	label	tex/chapters/chapter-04-section-03-part-02.tex:91	tex/chapters/chapter-04-section-03-part-02.tex:91	defined
target		equation	eq:navier-branch-local-ball	label	tex/chapters/chapter-04-section-03-part-02.tex:94	tex/chapters/chapter-04-section-03-part-02.tex:94	defined
target		equation	eq:navier-branch-solution-inverse-bound	label	tex/chapters/chapter-04-section-03-part-02.tex:98	tex/chapters/chapter-04-section-03-part-02.tex:98	defined
target		equation	eq:navier-branch-uniqueness-radius	label	tex/chapters/chapter-04-section-03-part-02.tex:103	tex/chapters/chapter-04-section-03-part-02.tex:103	defined
target		equation	eq:navier-branch-fundamental-error	label	tex/chapters/chapter-04-section-03-part-02.tex:107	tex/chapters/chapter-04-section-03-part-02.tex:107	defined
target		equation	eq:navier-branch-error-identity	label	tex/chapters/chapter-04-section-03-part-02.tex:163	tex/chapters/chapter-04-section-03-part-02.tex:163	defined
target		lemma	lem:navier-branch-uniform-isomorphism	label	tex/chapters/chapter-04-section-03-part-02.tex:185	tex/chapters/chapter-04-section-03-part-02.tex:185	defined
target		equation	eq:navier-branch-uniform-mu	label	tex/chapters/chapter-04-section-03-part-02.tex:187	tex/chapters/chapter-04-section-03-part-02.tex:187	defined
target		equation	eq:navier-branch-uniform-gamma	label	tex/chapters/chapter-04-section-03-part-02.tex:192	tex/chapters/chapter-04-section-03-part-02.tex:192	defined
target		theorem	thm:navier-branch-uniform-branch	label	tex/chapters/chapter-04-section-03-part-02.tex:210	tex/chapters/chapter-04-section-03-part-02.tex:210	defined
target		equation	eq:navier-branch-uniform-residual	label	tex/chapters/chapter-04-section-03-part-02.tex:217	tex/chapters/chapter-04-section-03-part-02.tex:217	defined
target		equation	eq:navier-branch-uniform-lipschitz	label	tex/chapters/chapter-04-section-03-part-02.tex:220	tex/chapters/chapter-04-section-03-part-02.tex:220	defined
target		equation	eq:navier-branch-uniform-nonsingular-branch	label	tex/chapters/chapter-04-section-03-part-02.tex:224	tex/chapters/chapter-04-section-03-part-02.tex:224	defined
target		equation	eq:navier-branch-uniform-error	label	tex/chapters/chapter-04-section-03-part-02.tex:231	tex/chapters/chapter-04-section-03-part-02.tex:231	defined
target		equation	eq:navier-branch-uniform-half	label	tex/chapters/chapter-04-section-03-part-02.tex:241	tex/chapters/chapter-04-section-03-part-02.tex:241	defined
target		equation	eq:navier-branch-uniform-solution-inverse	label	tex/chapters/chapter-04-section-03-part-02.tex:254	tex/chapters/chapter-04-section-03-part-02.tex:254	defined
target		remark	rem:navier-branch-arbitrary-center	label	tex/chapters/chapter-04-section-03-part-02.tex:267	tex/chapters/chapter-04-section-03-part-02.tex:267	defined
target		remark	rem:navier-branch-regularity-in-parameter	label	tex/chapters/chapter-04-section-03-part-02.tex:276	tex/chapters/chapter-04-section-03-part-02.tex:276	defined
target		subsection	subsec:navier-branch-nonlinear-application	label	tex/chapters/chapter-04-section-03-part-03.tex:4	tex/chapters/chapter-04-section-03-part-03.tex:4	defined
target		equation	eq:navier-branch-operator-problem	label	tex/chapters/chapter-04-section-03-part-03.tex:7	tex/chapters/chapter-04-section-03-part-03.tex:7	defined
target		equation	eq:navier-branch-operator-approximation	label	tex/chapters/chapter-04-section-03-part-03.tex:18	tex/chapters/chapter-04-section-03-part-03.tex:18	defined
target		equation	eq:navier-branch-operator-discrete-problem	label	tex/chapters/chapter-04-section-03-part-03.tex:22	tex/chapters/chapter-04-section-03-part-03.tex:22	defined
target		equation	eq:navier-branch-derivative-into-z	label	tex/chapters/chapter-04-section-03-part-03.tex:30	tex/chapters/chapter-04-section-03-part-03.tex:30	defined
target		equation	eq:navier-branch-strong-operator-convergence	label	tex/chapters/chapter-04-section-03-part-03.tex:38	tex/chapters/chapter-04-section-03-part-03.tex:38	defined
target		equation	eq:navier-branch-z-operator-convergence	label	tex/chapters/chapter-04-section-03-part-03.tex:40	tex/chapters/chapter-04-section-03-part-03.tex:40	defined
